repeat_i,track,frame,fileName,pairIndex,firstPolygonId,secondPolygonId,is_real_division,divided_how_many_hours_ago,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
7,22,8,sample2_upper_right1,3,1,0,0,-1,0.598475,558.442837,418.166294,698.719381,280.553087,0.791113,92.138114,81.392588,102.883640,21.491051,0.996639,1.133212,1.131305,1.135119,0.003815,0.956245,0.811359,0.793212,0.829507,0.036295,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,30.307493,1.292915,1.642941,0.501396,0.340330,0.361914,8.483698,24.907122,1.062536,14.828310,0.632574,3.210440,0.136957,79.800123,121.637499,148.728304,94.546694,54.181610,0.635701
7,22,9,sample2_upper_right1,1,2,1,0,-1,0.632351,608.453671,471.413533,745.493808,274.080275,0.883930,99.716075,93.572521,105.859630,12.287109,0.706609,1.448587,1.199554,1.697621,0.498067,0.809323,0.756274,0.676574,0.835975,0.159401,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,21.130773,0.862203,1.088117,0.681906,0.113691,1.013563,24.840295,18.816412,0.767769,10.544768,0.430260,3.805529,0.155278,77.976852,132.820328,161.786326,103.854331,57.931996,0.641923
7,21,9,sample2_upper_right1,2,2,0,0,-1,0.968209,463.920173,456.426813,471.413533,14.986720,0.912071,89.458659,85.344796,93.572521,8.227725,0.671945,1.419164,1.140707,1.697621,0.556914,0.859188,0.732016,0.676574,0.787457,0.110883,1.000000,1.000000,1.000000,1.000000,0.000000,0.800000,4.500000,4.000000,5.000000,1.000000,21.827553,1.013439,1.894237,0.677878,0.044380,1.108921,23.884055,19.632886,0.911542,10.408172,0.483245,1.628803,0.075624,60.058659,163.210390,168.754967,157.665812,11.089155,0.934288
7,22,9,sample2_upper_right1,3,1,0,0,-1,0.612248,600.960310,456.426813,745.493808,289.066995,0.806207,95.602213,85.344796,105.859630,20.514834,0.950943,1.170131,1.140707,1.199554,0.058846,0.941963,0.811716,0.787457,0.835975,0.048518,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,31.788995,1.306364,1.528846,0.500274,0.351758,0.358529,8.724412,26.002063,1.068551,15.461363,0.635383,3.087768,0.126891,78.705976,121.615971,144.752086,98.479857,46.272229,0.680335
repeat_i,track,frame,fileName,pairIndex,firstPolygonId,secondPolygonId,is_real_division,divided_how_many_hours_ago,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
8,11,6,sample2_middle_center,1,0,1,0,-1,0.752469,683.166253,586.670975,779.661532,192.990557,0.927324,105.778681,101.789940,109.767421,7.977482,0.932763,1.368342,1.320740,1.415944,0.095203,0.875036,0.762340,0.711533,0.813147,0.101614,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,20.219932,0.775546,1.196714,0.838815,0.021168,1.313426,34.243447,18.659526,0.715696,10.073330,0.386368,2.568834,0.098529,50.564348,172.039555,174.897708,169.181401,5.716308,0.967316
8,11,7,sample2_middle_center,1,0,1,0,-1,0.712917,709.477450,590.569900,828.385000,237.815100,0.908441,107.390663,102.238518,112.542808,10.304290,0.995087,1.280261,1.277108,1.283413,0.006305,0.863864,0.765933,0.709990,0.821877,0.111887,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,20.880793,0.786718,1.155556,0.824745,0.032589,1.276171,33.871689,18.078728,0.681145,10.392225,0.391544,3.164364,0.119223,78.512995,166.274610,173.168911,159.380310,13.788602,0.920375
8,11,8,sample2_middle_center,1,0,1,0,-1,0.661119,753.150717,599.502435,906.799000,307.296565,0.874252,109.903691,102.529961,117.277420,14.747458,0.936623,1.228504,1.188300,1.268707,0.080406,0.864982,0.772568,0.716637,0.828499,0.111862,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,21.680155,0.794176,1.110052,0.831883,0.022696,1.263104,34.481382,19.024949,0.696912,10.792045,0.395329,4.131933,0.151359,83.187625,167.703565,170.480747,164.926384,5.554362,0.967419
8,11,9,sample2_middle_center,1,0,1,0,-1,0.723509,804.759792,675.657368,933.862217,258.204849,0.904966,113.263192,107.612744,118.913641,11.300896,0.859570,1.244743,1.150743,1.338742,0.188000,0.883445,0.781542,0.733177,0.829907,0.096730,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,22.869130,0.808774,1.221399,0.810639,0.036342,1.212487,34.284621,19.552329,0.691474,11.405420,0.403356,3.513412,0.124253,80.810028,159.126753,161.949236,156.304270,5.644966,0.965144
8,11,10,sample2_middle_center,1,0,1,0,-1,0.712977,925.351932,770.302110,1080.401754,310.099644,0.890309,120.175806,113.202256,127.149356,13.947100,0.910125,1.150421,1.096292,1.204551,0.108259,0.899485,0.797577,0.755372,0.839782,0.084411,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,25.500023,0.841255,1.344264,0.801533,0.038647,1.154880,35.006600,22.063850,0.727894,12.748680,0.420583,4.017100,0.132526,76.380454,159.979828,163.846254,156.113403,7.732851,0.952804
8,11,11,sample2_middle_center,1,0,1,0,-1,0.732389,1018.738492,861.368595,1176.108390,314.739796,0.900490,125.718706,119.136037,132.301376,13.165339,0.933353,1.058407,1.021921,1.094893,0.072972,0.903200,0.803495,0.762628,0.844362,0.081734,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,27.191692,0.854500,1.267595,0.795554,0.042341,1.131927,36.019918,23.331249,0.733185,13.594573,0.427210,4.154208,0.130546,79.218890,158.601388,162.634498,154.568277,8.066221,0.950403
8,11,12,sample2_middle_center,1,0,1,0,-1,0.741364,1123.628651,956.742121,1290.515180,333.773059,0.902552,131.841051,125.088203,138.593899,13.505697,0.998525,1.031088,1.030327,1.031849,0.001522,0.910096,0.806325,0.768373,0.844277,0.075904,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,29.421642,0.880163,1.473157,0.779704,0.042944,1.097450,36.685020,25.226954,0.754677,14.686353,0.439349,4.394915,0.131476,74.424811,158.147876,169.238475,147.057278,22.181197,0.868935
8,11,13,sample2_middle_center,1,0,1,0,-1,0.728707,1192.965305,1005.748100,1380.182510,374.434410,0.893723,133.629806,126.130443,141.129168,14.998725,0.958800,1.061082,1.038764,1.083400,0.044636,0.912318,0.832613,0.794437,0.870789,0.076352,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,31.130107,0.904099,1.555540,0.777456,0.056068,1.029273,35.440090,25.956803,0.753853,15.513257,0.450545,4.699780,0.136494,88.398353,152.462927,161.565051,143.360803,18.204248,0.887326
8,22,14,sample2_middle_center,1,0,1,0,-1,0.861437,467.645189,432.834405,502.455974,69.621569,0.925406,88.224780,84.806765,91.642795,6.836029,0.915199,1.254465,1.198920,1.310010,0.111090,0.994124,0.754037,0.751815,0.756259,0.004444,1.000000,1.000000,1.000000,1.000000,0.000000,0.800000,4.500000,4.000000,5.000000,1.000000,23.372654,1.081562,1.928768,0.618658,0.125483,0.893486,19.308322,19.892480,0.920518,11.672638,0.540147,0.895833,0.041454,88.518008,137.932810,159.478355,116.387265,43.091089,0.729800
8,21,14,sample2_middle_center,2,0,2,0,-1,0.541274,616.246588,432.834405,799.658771,366.824366,0.775816,97.059906,84.806765,109.313046,24.506281,0.869066,1.289235,1.198920,1.379550,0.180630,0.899291,0.798605,0.756259,0.840951,0.084692,1.000000,1.000000,1.000000,1.000000,0.000000,0.571429,5.500000,4.000000,7.000000,3.000000,21.877667,0.891458,1.028474,0.796742,0.021313,1.114350,27.347769,17.226719,0.701944,10.830275,0.441305,5.358194,0.218332,79.834583,162.244788,162.431197,162.058378,0.372819,0.997705
8,22,14,sample2_middle_center,3,1,2,0,-1,0.628338,651.057373,502.455974,799.658771,297.202797,0.838352,100.477920,91.642795,109.313046,17.670251,0.949593,1.344780,1.310010,1.379550,0.069539,0.894006,0.796383,0.751815,0.840951,0.089135,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,36.917316,1.456483,1.850582,0.439983,0.341975,0.159970,4.054735,28.535295,1.125791,18.367357,0.724640,6.737382,0.265807,71.419934,108.575061,135.595766,81.554356,54.041410,0.601452
8,21,14,sample2_middle_center,4,1,3,0,-1,0.502446,751.237737,502.455974,1000.019500,497.563526,0.723710,109.135962,91.642795,126.629129,34.986334,0.754128,1.523565,1.310010,1.737119,0.427109,0.959313,0.767759,0.751815,0.783702,0.031887,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,20.928242,0.774566,1.125087,0.780560,0.078670,1.161114,31.372499,18.367678,0.679798,10.440724,0.386417,5.000579,0.185074,68.693400,150.139404,156.201297,144.077510,12.123787,0.922384
8,22,14,sample2_middle_center,5,2,3,0,-1,0.799643,899.839135,799.658771,1000.019500,200.360729,0.863254,117.971088,109.313046,126.629129,17.316083,0.794159,1.558334,1.379550,1.737119,0.357570,0.931924,0.812327,0.783702,0.840951,0.057249,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,7.000000,7.000000,0.000000,38.122146,1.272832,2.260473,0.552113,0.192737,0.560129,16.776224,27.174067,0.907294,17.692729,0.590729,3.434059,0.114657,68.586393,112.875532,145.424341,80.326723,65.097618,0.552361
8,22,15,sample2_middle_center,1,0,1,0,-1,0.898082,523.036000,494.951468,551.120532,56.169064,0.942679,93.903729,91.132971,96.674488,5.541516,0.949159,1.210434,1.178862,1.242007,0.063145,0.989490,0.744960,0.741025,0.748896,0.007871,1.000000,1.000000,1.000000,1.000000,0.000000,0.800000,4.500000,4.000000,5.000000,1.000000,25.075647,1.096839,2.104485,0.607743,0.124550,0.890942,20.368475,21.276983,0.930681,12.537823,0.548420,0.584995,0.025588,87.685874,133.098775,160.479970,105.717579,54.762391,0.658759
8,21,15,sample2_middle_center,2,0,2,0,-1,0.553439,694.635263,494.951468,894.319057,399.367589,0.787770,103.408842,91.132971,115.684713,24.551742,0.934103,1.285816,1.242007,1.329626,0.087619,0.891807,0.794323,0.748896,0.839751,0.090855,1.000000,1.000000,1.000000,1.000000,0.000000,0.571429,5.500000,4.000000,7.000000,3.000000,22.810993,0.874778,1.091601,0.817478,0.010213,1.163520,30.340338,17.756498,0.680943,11.294817,0.433144,5.484705,0.210333,80.955793,170.370576,175.588798,165.152354,10.436443,0.940563
8,22,15,sample2_middle_center,3,1,2,0,-1,0.616246,722.719795,551.120532,894.319057,343.198525,0.835672,106.179601,96.674488,115.684713,19.010226,0.886612,1.254244,1.178862,1.329626,0.150764,0.882434,0.790388,0.741025,0.839751,0.098726,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,39.074305,1.463975,1.600596,0.433618,0.355550,0.144070,3.845300,30.226286,1.132471,19.211731,0.719795,7.826032,0.293213,62.168936,106.446481,134.199339,78.693623,55.505716,0.586394
8,21,15,sample2_middle_center,4,1,3,0,-1,0.495003,832.244481,551.120532,1113.368431,562.247899,0.720489,115.426761,96.674488,134.179035,37.504547,0.711466,1.417905,1.178862,1.656947,0.478085,0.953571,0.759065,0.741025,0.777105,0.036080,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,21.972088,0.773078,1.111859,0.772698,0.090080,1.166812,33.162614,19.311492,0.679466,10.977916,0.386253,5.304780,0.186646,56.771608,154.545111,155.107642,153.982581,1.125061,0.992747
8,22,15,sample2_middle_center,5,2,3,0,-1,0.803255,1003.843744,894.319057,1113.368431,219.049373,0.862167,124.931874,115.684713,134.179035,18.494321,0.802455,1.493286,1.329626,1.656947,0.327321,0.925399,0.808428,0.777105,0.839751,0.062646,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,7.000000,7.000000,0.000000,40.685237,1.286035,2.562682,0.548977,0.188115,0.560873,17.743888,29.019377,0.917285,18.937863,0.598614,3.829523,0.121049,69.773066,109.600062,148.507106,70.693019,77.814087,0.476024
repeat_i,track,frame,fileName,pairIndex,firstPolygonId,secondPolygonId,is_real_division,divided_how_many_hours_ago,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
9,11,7,sample2_lower_left1,1,0,1,0,-1,0.853872,776.796126,715.566809,838.025442,122.458633,0.927888,108.581911,104.520417,112.643405,8.122989,0.987538,1.014362,1.008002,1.020722,0.012720,0.991750,0.826533,0.823110,0.829957,0.006847,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,23.316212,0.837226,1.026383,0.850062,0.029176,1.178061,32.808271,20.429935,0.733587,11.653286,0.418440,1.038873,0.037303,76.468872,169.652555,175.035555,164.269554,10.766000,0.938492
9,11,8,sample2_lower_left1,1,1,0,0,-1,0.826477,850.191207,769.419663,930.962751,161.543089,0.921223,114.362026,109.672762,119.051290,9.378528,0.957442,1.022515,1.000284,1.044747,0.044463,0.973871,0.814635,0.803851,0.825418,0.021567,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,23.982236,0.823423,1.069429,0.868128,0.006664,1.233255,35.918624,21.031380,0.722106,11.966969,0.410882,1.406750,0.048300,69.048473,177.769418,179.817933,175.720903,4.097031,0.977216
9,11,9,sample2_lower_left1,1,1,0,0,-1,0.837695,917.691895,836.641608,998.742182,162.100574,0.922730,118.336150,113.580479,123.091821,9.511343,0.952516,1.025776,1.000830,1.050722,0.049892,0.983869,0.821652,0.814971,0.828333,0.013362,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,25.470897,0.841629,1.015764,0.850993,0.019671,1.190261,36.021841,22.054660,0.728747,12.719455,0.420286,1.272002,0.042030,70.482598,173.607173,178.593625,168.620721,9.972904,0.944159
9,11,10,sample2_lower_left1,1,1,0,0,-1,0.854843,1029.119569,948.582411,1109.656728,161.074316,0.929435,123.993318,119.458531,128.528105,9.069574,0.968188,1.036902,1.020143,1.053662,0.033519,0.989574,0.839716,0.835316,0.844116,0.008801,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,27.928958,0.871275,1.029731,0.834244,0.036485,1.121626,35.954048,23.876982,0.744869,13.955157,0.435346,1.276395,0.039819,75.495794,167.715976,173.482954,161.948999,11.533955,0.933515
9,11,11,sample2_lower_left1,1,1,0,0,-1,0.873113,1121.415253,1045.449365,1197.381141,151.931776,0.938877,129.427702,125.347527,133.507877,8.160350,0.951197,1.109700,1.081944,1.137456,0.055512,0.990496,0.840156,0.836144,0.844167,0.008023,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,29.402116,0.878506,1.055712,0.824060,0.042290,1.104306,36.959243,24.983951,0.746496,14.695955,0.439101,1.020300,0.030486,77.015420,166.340919,175.380267,157.301572,18.078695,0.896917
9,11,12,sample2_lower_left1,1,1,0,0,-1,0.889015,1294.766003,1218.695171,1370.836836,152.141664,0.941398,138.252270,134.079078,142.425461,8.346383,0.876995,1.082837,1.011876,1.153799,0.141922,0.996867,0.850555,0.849220,0.851889,0.002669,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,32.228308,0.896044,1.089946,0.811085,0.052049,1.059349,38.101938,25.155221,0.699391,16.106771,0.447817,0.958935,0.026661,82.157352,159.981275,165.335821,154.626728,10.709093,0.935228
9,11,13,sample2_lower_left1,1,1,0,0,-1,0.917291,1383.097567,1323.432572,1442.762562,119.329990,0.953611,142.465297,139.082397,145.848197,6.765800,0.884865,1.073796,1.008204,1.139387,0.131183,0.991369,0.856030,0.852320,0.859740,0.007421,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,33.436064,0.899269,1.137752,0.805080,0.061104,1.037342,38.569808,25.755640,0.692703,16.704487,0.449270,0.549363,0.014775,83.943317,154.693212,159.679446,149.706978,9.972469,0.937547
9,11,14,sample2_lower_left1,1,1,0,0,-1,0.876883,1604.677867,1499.416591,1709.939143,210.522552,0.933270,152.784664,147.511073,158.058255,10.547182,0.909386,1.077808,1.026658,1.128957,0.102299,0.993283,0.863022,0.860114,0.865930,0.005816,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,36.227642,0.904857,1.141497,0.799656,0.063050,1.011491,40.496920,27.970728,0.698624,18.092401,0.451894,1.316191,0.032874,86.000547,149.448458,150.958822,147.938094,3.020728,0.979990
9,22,15,sample2_lower_left1,1,3,2,0,-1,0.721825,528.984686,443.522865,614.446507,170.923642,0.931610,94.522285,91.175633,97.868937,6.693304,0.612861,1.360683,1.034076,1.687291,0.653216,0.831695,0.738291,0.670453,0.806128,0.135675,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,24.437751,1.066033,1.378211,0.629359,0.093648,0.953197,21.851098,20.272084,0.884317,12.216187,0.532899,3.512717,0.153233,86.363462,130.796776,147.637867,113.955684,33.682183,0.771859
9,21,15,sample2_lower_left1,2,3,1,0,-1,0.557524,858.273120,614.446507,1102.099733,487.653226,0.761639,113.183393,97.868937,128.497849,30.628912,0.967547,1.017296,1.000516,1.034076,0.033559,0.961092,0.822445,0.806128,0.838763,0.032634,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,25.100488,0.865744,1.078639,0.802811,0.045920,1.076968,31.224491,19.269361,0.664622,12.543279,0.432632,5.702150,0.196674,87.057557,158.845274,167.979296,149.711252,18.268045,0.891248
9,22,15,sample2_lower_left1,3,2,1,0,-1,0.402434,772.811299,443.522865,1102.099733,658.576868,0.709550,109.836741,91.175633,128.497849,37.322216,0.592972,1.343904,1.000516,1.687291,0.686775,0.799336,0.754608,0.670453,0.838763,0.168310,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,39.315465,1.449208,1.839794,0.426851,0.363574,0.117217,3.179975,30.999317,1.142666,19.741917,0.727707,11.553317,0.425867,69.439893,100.754862,123.444706,78.065019,45.379686,0.632389
9,21,15,sample2_lower_left1,4,2,0,0,-1,0.393854,784.816571,443.522865,1126.110278,682.587413,0.699837,110.728442,91.175633,130.281251,39.105617,0.970288,1.713125,1.687291,1.738959,0.051668,0.804158,0.752093,0.670453,0.833733,0.163280,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,20.756133,0.760054,1.043201,0.862321,0.016486,1.285592,35.107954,17.301348,0.633545,10.367906,0.379655,7.446869,0.272691,4.377054,168.503040,172.318884,164.687195,7.631689,0.955712
9,22,15,sample2_lower_left1,5,1,0,0,-1,0.978678,1114.105005,1102.099733,1126.110278,24.010545,0.986311,129.389550,128.497849,130.281251,1.783402,0.575354,1.369738,1.000516,1.738959,0.738443,0.994003,0.836248,0.833733,0.838763,0.005030,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,43.152817,1.292863,1.422205,0.540424,0.267989,0.466723,15.578139,31.882991,0.955218,21.447994,0.642584,0.730038,0.021872,82.117513,107.818722,151.401034,64.236410,87.164624,0.424280
9,22,16,sample2_lower_left1,1,3,2,0,-1,0.704780,641.461605,530.378291,752.544920,222.166629,0.917459,103.876372,99.404797,108.347947,8.943150,0.614486,1.338523,1.018904,1.658141,0.639237,0.837298,0.740032,0.674498,0.805566,0.131067,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,27.357555,1.084273,1.543214,0.630530,0.080163,0.948256,23.925675,22.422682,0.888687,13.678769,0.542136,4.211115,0.166901,88.709173,127.686371,149.159953,106.212790,42.947163,0.712073
9,21,16,sample2_lower_left1,2,3,1,0,-1,0.611898,991.199253,752.544920,1229.853587,477.308668,0.795232,122.297442,108.347947,136.246937,27.898990,0.988758,1.024697,1.018904,1.030489,0.011584,0.967589,0.819057,0.805566,0.832549,0.026983,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,26.449598,0.846362,1.040787,0.818428,0.039764,1.122033,35.064550,20.348018,0.651118,13.220074,0.423030,5.194835,0.166230,86.884916,162.013591,176.402378,147.624804,28.777575,0.836864
9,22,16,sample2_lower_left1,3,2,1,0,-1,0.431253,880.115939,530.378291,1229.853587,699.475297,0.729593,117.825867,99.404797,136.246937,36.842140,0.621472,1.344315,1.030489,1.658141,0.627653,0.810161,0.753524,0.674498,0.832549,0.158051,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,42.465496,1.461827,1.902295,0.419518,0.381591,0.103774,3.014593,33.437470,1.151047,21.283477,0.732660,11.956548,0.411591,63.704103,99.922907,122.460983,77.384832,45.076151,0.631914
9,21,16,sample2_lower_left1,4,2,0,0,-1,0.425608,888.271970,530.378291,1246.165650,715.787359,0.718319,118.895010,99.404797,138.385223,38.980427,0.896643,1.753709,1.658141,1.849278,0.191136,0.824850,0.746111,0.674498,0.817723,0.143225,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,21.943297,0.752372,1.070471,0.848470,0.019057,1.295728,37.790568,18.173748,0.623125,10.968504,0.376078,7.034474,0.241192,3.448710,169.925152,178.102369,161.747936,16.354433,0.908174
9,22,16,sample2_lower_left1,5,1,0,0,-1,0.986910,1238.009619,1229.853587,1246.165650,16.312063,0.984548,137.316080,136.246937,138.385223,2.138287,0.557239,1.439883,1.030489,1.849278,0.818789,0.982192,0.825136,0.817723,0.832549,0.014826,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,46.273951,1.315155,1.564653,0.532514,0.268165,0.467669,16.455011,34.008512,0.966558,22.949907,0.652261,0.708286,0.020130,80.740500,105.448732,151.460815,59.436649,92.024167,0.392423
