"filename","cell_1_id","cell_2_id","area_min","area_max","area_mean","perimeter_min","perimeter_max","perimeter_mean","elongation_min","elongation_max","elongation_mean","circularity_min","circularity_max","circularity_mean","solidity_min","solidity_max","solidity_mean","vertex_count_min","vertex_count_max","vertex_count_mean","area_ratio","perimeter_ratio","circularity_ratio","solidity_ratio","vertex_count_ratio","convex_deficiency","distance","distance_normalized","shared_edge_length","shared_edge_length_normalized","junction_angle","junction_angle_min","junction_angle_max","junction_angle_mean","union_centroid_edge_distance","union_centroid_edge_distance_normalized","union_axis_shared_edge_angle","shared_edge_vertex_distance","shared_edge_vertex_distance_normalized"
"2025_04_25_IC_small_1_cell_contour.jpg",289,306,637.500,2103.389,1370.444,106.808,178.818,142.813,1.576,1.830,1.703,0.702,0.827,0.764,0.989,1.000,0.995,4,9,6.5,0.303,0.597,0.850,0.989,0.444,0.249,36.536,1.028,16.279,0.458,109.824,95.571,124.077,109.824,13.045,0.367,60.123,33.330,1.028
"2025_04_25_IC_small_1_cell_contour.jpg",290,299,1031.667,1376.556,1204.111,128.053,142.768,135.411,1.290,1.509,1.399,0.791,0.849,0.820,1.000,1.000,1.000,6,6,6.0,0.749,0.897,0.932,1.000,1.000,0.044,33.580,0.970,36.056,1.042,160.595,157.687,163.504,160.595,4.325,0.125,72.867,25.289,0.729
"2025_04_25_IC_small_1_cell_contour.jpg",290,306,1031.667,2103.389,1567.528,128.053,178.818,153.436,1.509,1.576,1.542,0.791,0.827,0.809,0.989,1.000,0.995,6,9,7.5,0.490,0.716,0.956,0.989,0.667,0.210,47.792,1.226,10.672,0.274,85.478,82.393,88.564,85.478,11.072,0.284,36.736,35.546,0.918
"2025_04_25_IC_small_1_cell_contour.jpg",290,320,1031.667,1428.778,1230.222,128.053,152.400,140.227,1.509,1.891,1.700,0.773,0.791,0.782,1.000,1.000,1.000,6,7,6.5,0.722,0.840,0.978,1.000,0.857,0.152,47.135,1.348,17.978,0.514,129.312,83.491,175.133,129.312,5.549,0.159,87.049,35.370,1.009
"2025_04_25_IC_small_1_cell_contour.jpg",291,310,635.667,809.167,722.417,107.431,113.083,110.257,1.533,1.698,1.615,0.692,0.795,0.744,1.000,1.000,1.000,4,7,5.5,0.786,0.950,0.870,1.000,0.571,0.203,31.210,1.163,16.125,0.601,121.045,109.081,133.009,121.045,1.706,0.064,77.702,27.200,1.029
"2025_04_25_IC_small_1_cell_contour.jpg",292,294,522.167,1135.833,829.000,87.337,132.406,109.872,1.068,1.773,1.421,0.814,0.860,0.837,1.000,1.000,1.000,6,6,6.0,0.460,0.660,0.946,1.000,1.000,0.143,27.674,0.979,23.214,0.821,126.311,118.889,133.733,126.311,7.193,0.254,69.277,22.400,0.802
"2025_04_25_IC_small_1_cell_contour.jpg",292,303,540.000,1135.833,837.917,97.065,132.406,114.735,1.581,1.773,1.677,0.720,0.814,0.767,1.000,1.000,1.000,5,6,5.5,0.475,0.733,0.885,1.000,0.833,0.016,25.393,0.892,34.615,1.216,169.357,161.565,177.149,169.357,6.565,0.231,58.000,19.097,0.667
"2025_04_25_IC_small_1_cell_contour.jpg",292,308,1135.833,1177.611,1156.722,132.406,142.038,137.222,1.773,2.361,2.067,0.734,0.814,0.774,1.000,1.000,1.000,6,6,6.0,0.965,0.932,0.901,1.000,1.000,0.134,31.189,0.917,26.537,0.780,101.030,99.997,102.064,101.030,1.029,0.030,81.877,25.428,0.748
"2025_04_25_IC_small_1_cell_contour.jpg",292,326,870.000,1135.833,1002.917,118.130,132.406,125.268,1.773,1.970,1.872,0.783,0.814,0.799,1.000,1.000,1.000,6,7,6.5,0.766,0.892,0.962,1.000,0.857,0.274,46.967,1.486,11.045,0.350,114.018,87.598,140.438,114.018,4.890,0.155,88.497,35.335,1.115
"2025_04_25_IC_small_1_cell_contour.jpg",293,302,604.944,772.500,688.722,97.129,109.286,103.207,1.498,1.559,1.529,0.806,0.813,0.809,1.000,1.000,1.000,5,6,5.5,0.783,0.889,0.991,1.000,0.833,0.238,28.517,1.089,12.671,0.484,107.618,90.498,124.738,107.618,1.189,0.045,67.430,24.498,0.938
"2025_04_25_IC_small_1_cell_contour.jpg",293,312,551.833,604.944,578.389,90.674,97.129,93.901,1.449,1.498,1.474,0.806,0.843,0.825,1.000,1.000,1.000,5,6,5.5,0.912,0.934,0.955,1.000,0.833,0.217,24.455,1.017,13.671,0.569,109.303,92.022,126.584,109.303,2.137,0.089,81.935,21.320,0.884
"2025_04_25_IC_small_1_cell_contour.jpg",294,301,522.167,648.333,585.250,87.337,96.814,92.076,1.068,1.316,1.192,0.860,0.869,0.865,1.000,1.000,1.000,6,6,6.0,0.805,0.902,0.990,1.000,1.000,0.197,25.446,1.053,12.134,0.502,101.125,87.263,114.986,101.125,3.780,0.156,86.719,20.526,0.843
"2025_04_25_IC_small_1_cell_contour.jpg",294,308,522.167,1177.611,849.889,87.337,142.038,114.687,1.068,2.361,1.715,0.734,0.860,0.797,1.000,1.000,1.000,6,6,6.0,0.443,0.615,0.853,1.000,1.000,0.198,36.910,1.291,13.924,0.487,124.659,123.048,126.271,124.659,11.842,0.414,71.194,28.053,0.966
"2025_04_25_IC_small_1_cell_contour.jpg",295,300,479.500,1270.833,875.167,88.392,136.062,112.227,1.473,1.649,1.561,0.771,0.863,0.817,1.000,1.000,1.000,5,8,6.5,0.377,0.650,0.894,1.000,0.625,0.178,37.353,1.298,12.000,0.417,110.429,84.319,136.540,110.429,14.594,0.507,79.380,28.661,0.991
"2025_04_25_IC_small_1_cell_contour.jpg",295,305,896.500,1270.833,1083.667,117.649,136.062,126.856,1.649,1.703,1.676,0.814,0.863,0.838,1.000,1.000,1.000,6,8,7.0,0.705,0.865,0.944,1.000,0.750,0.239,42.503,1.296,10.630,0.324,94.812,94.393,95.231,94.812,3.950,0.120,75.494,31.823,0.981
"2025_04_25_IC_small_1_cell_contour.jpg",295,307,776.000,1270.833,1023.417,110.605,136.062,123.334,1.544,1.649,1.596,0.797,0.863,0.830,1.000,1.000,1.000,6,8,7.0,0.611,0.813,0.924,1.000,0.750,0.029,27.751,0.874,37.643,1.186,161.275,153.861,168.690,161.275,4.964,0.156,64.879,19.552,0.624
"2025_04_25_IC_small_1_cell_contour.jpg",295,314,800.167,1270.833,1035.500,113.337,136.062,124.700,1.435,1.649,1.542,0.783,0.863,0.823,1.000,1.000,1.000,6,8,7.0,0.630,0.833,0.907,1.000,0.750,0.364,39.444,1.234,6.403,0.200,88.356,81.790,94.923,88.356,6.050,0.189,73.399,31.924,1.011
"2025_04_25_IC_small_1_cell_contour.jpg",296,304,1402.667,1547.833,1475.250,142.772,159.982,151.377,1.369,1.960,1.664,0.760,0.865,0.812,1.000,1.000,1.000,6,7,6.5,0.906,0.892,0.879,1.000,0.857,0.146,40.703,1.060,28.669,0.747,114.704,94.057,135.352,114.704,2.757,0.072,56.976,30.562,0.794
"2025_04_25_IC_small_1_cell_contour.jpg",296,315,827.000,1402.667,1114.833,116.662,142.772,129.717,1.369,1.822,1.596,0.764,0.865,0.814,1.000,1.000,1.000,6,6,6.0,0.590,0.817,0.883,1.000,1.000,0.183,34.751,1.050,20.809,0.629,115.352,103.613,127.090,115.352,8.827,0.267,87.343,28.309,0.844
"2025_04_25_IC_small_1_cell_contour.jpg",296,324,905.000,1402.667,1153.833,116.527,142.772,129.650,1.176,1.369,1.272,0.838,0.865,0.851,1.000,1.000,1.000,5,6,5.5,0.645,0.816,0.969,1.000,0.833,0.188,38.230,1.132,19.416,0.575,130.175,119.581,140.769,130.175,6.608,0.196,74.601,30.957,0.918
"2025_04_25_IC_small_1_cell_contour.jpg",297,306,947.833,2103.389,1525.611,129.853,178.818,154.335,1.576,1.914,1.745,0.706,0.827,0.767,0.989,1.000,0.995,5,9,7.0,0.451,0.726,0.855,0.989,0.556,0.316,37.990,0.991,15.652,0.408,87.944,76.847,99.041,87.944,10.024,0.262,18.781,34.210,0.925
"2025_04_25_IC_small_1_cell_contour.jpg",297,329,947.833,1546.722,1247.278,129.853,156.606,143.229,1.478,1.914,1.696,0.706,0.793,0.749,1.000,1.000,1.000,5,6,5.5,0.613,0.829,0.891,1.000,0.833,0.084,50.673,1.445,24.021,0.685,159.586,142.008,177.164,159.586,8.670,0.247,78.382,40.127,1.147
"2025_04_25_IC_small_1_cell_contour.jpg",298,305,487.000,896.500,691.750,85.962,117.649,101.806,1.165,1.703,1.434,0.814,0.828,0.821,1.000,1.000,1.000,5,6,5.5,0.543,0.731,0.983,1.000,0.833,0.157,25.374,0.976,21.633,0.832,136.014,129.876,142.153,136.014,4.839,0.186,77.581,20.948,0.817
"2025_04_25_IC_small_1_cell_contour.jpg",298,311,487.000,641.833,564.417,85.962,97.983,91.973,1.165,1.535,1.350,0.828,0.840,0.834,1.000,1.000,1.000,5,6,5.5,0.759,0.877,0.986,1.000,0.833,0.249,23.226,0.980,13.892,0.586,112.554,111.038,114.070,112.554,2.243,0.095,84.419,20.142,0.852
"2025_04_25_IC_small_1_cell_contour.jpg",299,316,1376.556,1511.944,1444.250,142.768,149.372,146.070,1.290,1.707,1.498,0.849,0.852,0.850,1.000,1.000,1.000,6,7,6.5,0.910,0.956,0.997,1.000,0.857,0.196,42.509,1.119,23.271,0.613,114.561,112.921,116.200,114.561,1.809,0.048,84.882,32.693,0.860
"2025_04_25_IC_small_1_cell_contour.jpg",299,320,1376.556,1428.778,1402.667,142.768,152.400,147.584,1.290,1.891,1.590,0.773,0.849,0.811,1.000,1.000,1.000,6,7,6.5,0.963,0.937,0.911,1.000,0.857,0.314,45.652,1.219,13.864,0.370,97.831,82.656,113.005,97.831,1.777,0.047,81.271,37.545,1.002
"2025_04_25_IC_small_1_cell_contour.jpg",299,323,1144.111,1376.556,1260.333,135.702,142.768,139.235,1.290,1.543,1.416,0.781,0.849,0.815,1.000,1.000,1.000,5,6,5.5,0.831,0.951,0.920,1.000,0.833,0.215,40.214,1.134,24.842,0.700,121.792,112.913,130.671,121.792,0.510,0.014,88.909,33.850,0.964
"2025_04_25_IC_small_1_cell_contour.jpg",300,307,479.500,776.000,627.750,88.392,110.605,99.499,1.473,1.544,1.509,0.771,0.797,0.784,1.000,1.000,1.000,5,6,5.5,0.618,0.799,0.967,1.000,0.833,0.295,28.815,1.158,10.198,0.410,101.259,95.528,106.991,101.259,6.369,0.256,72.867,24.527,0.981
"2025_04_25_IC_small_1_cell_contour.jpg",300,317,479.500,519.800,499.650,88.392,90.337,89.365,1.321,1.473,1.397,0.771,0.800,0.786,1.000,1.000,1.000,5,5,5.0,0.922,0.978,0.964,1.000,1.000,0.036,23.184,1.037,22.023,0.985,168.458,160.560,176.357,168.458,1.555,0.070,84.149,19.331,0.863
"2025_04_25_IC_small_1_cell_contour.jpg",301,308,648.333,1177.611,912.972,96.814,142.038,119.426,1.316,2.361,1.839,0.734,0.869,0.801,1.000,1.000,1.000,6,6,6.0,0.551,0.682,0.844,1.000,1.000,0.267,36.060,1.206,13.601,0.455,109.784,97.603,121.965,109.784,11.157,0.373,79.649,29.303,0.957
"2025_04_25_IC_small_1_cell_contour.jpg",301,313,648.333,650.500,649.417,96.814,98.696,97.755,1.316,1.514,1.415,0.839,0.869,0.854,1.000,1.000,1.000,6,6,6.0,0.997,0.981,0.965,1.000,1.000,0.124,27.905,1.095,17.205,0.675,121.575,113.678,129.472,121.575,0.055,0.002,80.538,20.948,0.822
"2025_04_25_IC_small_1_cell_contour.jpg",301,319,648.333,1361.333,1004.833,96.814,149.015,122.915,1.316,2.203,1.760,0.770,0.869,0.820,1.000,1.000,1.000,6,7,6.5,0.476,0.650,0.886,1.000,0.857,0.238,41.823,1.341,12.649,0.406,111.217,104.500,117.935,111.217,15.437,0.495,86.424,31.466,0.975
"2025_04_25_IC_small_1_cell_contour.jpg",302,312,551.833,772.500,662.167,90.674,109.286,99.980,1.449,1.559,1.504,0.813,0.843,0.828,1.000,1.000,1.000,6,6,6.0,0.714,0.830,0.964,1.000,1.000,0.170,29.034,1.132,15.162,0.591,121.773,100.305,143.240,121.773,5.306,0.207,76.223,22.719,0.880
"2025_04_25_IC_small_1_cell_contour.jpg",302,313,650.500,772.500,711.500,98.696,109.286,103.991,1.514,1.559,1.536,0.813,0.839,0.826,1.000,1.000,1.000,6,6,6.0,0.842,0.903,0.969,1.000,1.000,0.187,32.367,1.215,14.213,0.533,113.569,100.305,126.833,113.569,2.956,0.111,72.158,24.999,0.933
"2025_04_25_IC_small_1_cell_contour.jpg",302,321,772.500,900.333,836.417,109.286,114.499,111.892,1.082,1.559,1.321,0.813,0.863,0.838,1.000,1.000,1.000,6,7,6.5,0.858,0.954,0.942,1.000,0.857,0.121,27.793,0.962,26.000,0.900,133.380,130.406,136.354,133.380,3.341,0.116,78.794,20.796,0.718
"2025_04_25_IC_small_1_cell_contour.jpg",303,309,540.000,764.500,652.250,97.065,113.688,105.376,1.581,1.621,1.601,0.720,0.743,0.732,1.000,1.000,1.000,5,5,5.0,0.706,0.854,0.969,1.000,1.000,0.235,21.845,0.859,19.647,0.772,119.499,101.335,137.663,119.499,2.891,0.114,84.997,20.056,0.791
"2025_04_25_IC_small_1_cell_contour.jpg",303,326,540.000,870.000,705.000,97.065,118.130,107.597,1.581,1.970,1.775,0.720,0.783,0.752,1.000,1.000,1.000,5,7,6.0,0.621,0.822,0.919,1.000,0.714,0.341,33.277,1.262,5.821,0.221,92.849,74.862,110.837,92.849,7.375,0.280,87.873,28.822,1.092
"2025_04_25_IC_small_1_cell_contour.jpg",303,328,540.000,901.000,720.500,97.065,120.989,109.027,1.581,1.713,1.647,0.720,0.773,0.747,1.000,1.000,1.000,5,6,5.5,0.599,0.802,0.931,1.000,0.833,0.212,34.199,1.284,14.349,0.539,117.986,115.716,120.256,117.986,7.100,0.267,68.902,27.316,1.008
"2025_04_25_IC_small_1_cell_contour.jpg",304,309,764.500,1547.833,1156.167,113.688,159.982,136.835,1.621,1.960,1.791,0.743,0.760,0.752,1.000,1.000,1.000,5,7,6.0,0.494,0.711,0.978,1.000,0.714,0.072,28.465,0.850,41.437,1.237,142.160,131.728,152.592,142.160,6.133,0.183,43.033,21.947,0.667
"2025_04_25_IC_small_1_cell_contour.jpg",304,324,905.000,1547.833,1226.417,116.527,159.982,138.255,1.176,1.960,1.568,0.760,0.838,0.799,1.000,1.000,1.000,5,7,6.0,0.585,0.728,0.907,1.000,0.714,0.153,30.314,0.873,29.120,0.839,109.639,94.104,125.175,109.639,4.306,0.124,3.801,25.821,0.759
"2025_04_25_IC_small_1_cell_contour.jpg",304,328,901.000,1547.833,1224.417,120.989,159.982,140.485,1.713,1.960,1.837,0.760,0.773,0.767,1.000,1.000,1.000,6,7,6.5,0.582,0.756,0.983,1.000,0.857,0.313,34.758,1.002,14.337,0.413,101.982,64.747,139.218,101.982,9.729,0.281,84.306,31.363,0.898
"2025_04_25_IC_small_1_cell_contour.jpg",304,341,634.167,1547.833,1091.000,97.991,159.982,128.986,1.212,1.960,1.586,0.760,0.830,0.795,1.000,1.000,1.000,6,7,6.5,0.410,0.613,0.916,1.000,0.857,0.278,38.608,1.197,10.750,0.333,105.437,99.696,111.179,105.437,10.080,0.312,52.770,30.380,0.946
"2025_04_25_IC_small_1_cell_contour.jpg",304,347,772.833,1547.833,1160.333,111.398,159.982,135.690,1.323,1.960,1.642,0.760,0.783,0.771,1.000,1.000,1.000,5,7,6.0,0.499,0.696,0.971,1.000,0.714,0.091,37.371,1.113,20.507,0.611,121.133,105.718,136.548,121.133,13.935,0.415,86.378,28.682,0.840
"2025_04_25_IC_small_1_cell_contour.jpg",305,311,641.833,896.500,769.167,97.983,117.649,107.816,1.535,1.703,1.619,0.814,0.840,0.827,1.000,1.000,1.000,6,6,6.0,0.716,0.833,0.969,1.000,1.000,0.126,29.721,1.075,19.947,0.722,117.248,116.053,118.443,117.248,5.152,0.186,89.843,23.476,0.842
"2025_04_25_IC_small_1_cell_contour.jpg",305,314,800.167,896.500,848.333,113.337,117.649,115.493,1.435,1.703,1.569,0.783,0.814,0.798,1.000,1.000,1.000,6,6,6.0,0.893,0.963,0.962,1.000,1.000,0.013,23.384,0.803,36.541,1.255,166.966,164.086,169.846,166.966,0.518,0.018,69.073,17.638,0.606
"2025_04_25_IC_small_1_cell_contour.jpg",305,332,778.167,896.500,837.333,106.092,117.649,111.871,1.315,1.703,1.509,0.814,0.869,0.841,1.000,1.000,1.000,6,7,6.5,0.868,0.902,0.937,1.000,0.857,0.230,34.645,1.198,12.867,0.445,101.980,78.580,125.380,101.980,2.949,0.102,79.582,26.931,0.926
"2025_04_25_IC_small_1_cell_contour.jpg",306,320,1428.778,2103.389,1766.083,152.400,178.818,165.609,1.576,1.891,1.734,0.773,0.827,0.800,0.989,1.000,0.995,7,9,8.0,0.679,0.852,0.935,0.989,0.778,0.185,41.386,0.989,31.045,0.742,92.762,83.049,102.475,92.762,7.025,0.168,85.073,30.234,0.724
"2025_04_25_IC_small_1_cell_contour.jpg",306,329,1546.722,2103.389,1825.056,156.606,178.818,167.712,1.478,1.576,1.527,0.793,0.827,0.810,0.989,1.000,0.995,6,9,7.5,0.735,0.876,0.959,0.989,0.667,0.150,49.841,1.170,31.967,0.750,126.433,118.951,133.914,126.433,6.891,0.162,70.268,32.546,0.764
"2025_04_25_IC_small_1_cell_contour.jpg",306,335,681.000,2103.389,1392.194,109.817,178.818,144.318,1.252,1.576,1.414,0.710,0.827,0.768,0.989,1.000,0.995,4,9,6.5,0.324,0.614,0.858,0.989,0.444,0.070,37.940,1.054,36.795,1.023,138.094,111.899,164.289,138.094,14.280,0.397,73.232,29.726,0.851
"2025_04_25_IC_small_1_cell_contour.jpg",306,346,1260.833,2103.389,1682.111,140.282,178.818,159.550,1.576,1.964,1.770,0.805,0.827,0.816,0.989,1.000,0.995,7,9,8.0,0.599,0.784,0.974,0.989,0.778,0.211,58.221,1.431,6.574,0.162,106.172,57.219,155.124,106.172,14.242,0.350,56.457,44.342,1.091
"2025_04_25_IC_small_1_cell_contour.jpg",307,314,776.000,800.167,788.083,110.605,113.337,111.971,1.435,1.544,1.490,0.783,0.797,0.790,1.000,1.000,1.000,6,6,6.0,0.970,0.976,0.982,1.000,1.000,0.170,33.457,1.192,18.788,0.669,116.018,107.687,124.349,116.018,0.627,0.022,85.613,26.242,0.935
"2025_04_25_IC_small_1_cell_contour.jpg",307,317,519.800,776.000,647.900,90.337,110.605,100.471,1.321,1.544,1.433,0.797,0.800,0.799,1.000,1.000,1.000,5,6,5.5,0.670,0.817,0.996,1.000,0.833,0.226,25.878,1.022,14.142,0.558,104.688,103.912,105.464,104.688,4.639,0.183,81.816,22.727,0.904
"2025_04_25_IC_small_1_cell_contour.jpg",307,325,776.000,927.333,851.667,110.605,116.115,113.360,1.504,1.544,1.524,0.797,0.864,0.831,1.000,1.000,1.000,6,7,6.5,0.837,0.953,0.922,1.000,0.857,0.177,32.981,1.131,17.464,0.599,118.406,104.036,132.776,118.406,4.182,0.143,84.375,25.293,0.861
"2025_04_25_IC_small_1_cell_contour.jpg",307,330,480.778,776.000,628.389,87.167,110.605,98.886,1.260,1.544,1.402,0.795,0.797,0.796,1.000,1.000,1.000,5,6,5.5,0.620,0.788,0.998,1.000,0.833,0.301,29.178,1.172,12.369,0.497,118.352,113.629,123.075,118.352,3.782,0.152,81.353,24.527,0.999
"2025_04_25_IC_small_1_cell_contour.jpg",308,319,1177.611,1361.333,1269.472,142.038,149.015,145.526,2.203,2.361,2.282,0.734,0.770,0.752,1.000,1.000,1.000,6,7,6.5,0.865,0.953,0.952,1.000,0.857,0.043,28.846,0.810,48.599,1.365,146.731,144.462,148.999,146.731,1.946,0.055,6.654,20.551,0.576
"2025_04_25_IC_small_1_cell_contour.jpg",308,326,870.000,1177.611,1023.806,118.130,142.038,130.084,1.970,2.361,2.166,0.734,0.783,0.758,1.000,1.000,1.000,6,7,6.5,0.739,0.832,0.936,1.000,0.857,0.121,34.388,1.078,27.867,0.873,117.048,116.599,117.498,117.048,3.850,0.121,32.908,24.334,0.757
"2025_04_25_IC_small_1_cell_contour.jpg",308,343,1177.611,1324.056,1250.833,142.038,142.262,142.150,1.564,2.361,1.963,0.734,0.822,0.778,1.000,1.000,1.000,6,6,6.0,0.889,0.998,0.892,1.000,1.000,0.246,49.544,1.401,11.508,0.326,120.747,104.971,136.523,120.747,1.057,0.030,87.714,39.141,1.114
"2025_04_25_IC_small_1_cell_contour.jpg",309,328,764.500,901.000,832.750,113.688,120.989,117.338,1.621,1.713,1.667,0.743,0.773,0.758,1.000,1.000,1.000,5,6,5.5,0.849,0.940,0.961,1.000,0.833,0.191,31.748,1.101,24.042,0.834,122.371,102.081,142.661,122.371,0.614,0.021,55.401,24.815,0.868
"2025_04_25_IC_small_1_cell_contour.jpg",310,311,641.833,809.167,725.500,97.983,113.083,105.533,1.533,1.535,1.534,0.795,0.840,0.818,1.000,1.000,1.000,6,7,6.5,0.793,0.866,0.947,1.000,0.857,0.286,28.464,1.059,12.042,0.448,101.307,75.804,126.810,101.307,0.432,0.016,74.617,24.464,0.913
"2025_04_25_IC_small_1_cell_contour.jpg",310,318,809.167,1152.667,980.917,113.083,130.282,121.682,1.533,1.631,1.582,0.795,0.853,0.824,1.000,1.000,1.000,7,7,7.0,0.702,0.868,0.932,1.000,1.000,0.070,30.862,0.989,32.757,1.050,137.611,130.601,144.620,137.611,3.850,0.123,81.551,20.775,0.660
"2025_04_25_IC_small_1_cell_contour.jpg",310,322,554.000,809.167,681.583,93.255,113.083,103.169,1.078,1.533,1.306,0.795,0.801,0.798,1.000,1.000,1.000,5,7,6.0,0.685,0.825,0.993,1.000,0.714,0.126,27.339,1.052,25.080,0.965,134.385,122.931,145.840,134.385,2.076,0.080,59.408,20.401,0.794
"2025_04_25_IC_small_1_cell_contour.jpg",310,336,649.500,809.167,729.333,96.754,113.083,104.918,1.179,1.533,1.356,0.795,0.872,0.834,1.000,1.000,1.000,6,7,6.5,0.803,0.856,0.912,1.000,0.857,0.268,36.818,1.365,10.000,0.371,113.860,100.661,127.060,113.860,5.802,0.215,83.797,28.151,1.035
"2025_04_25_IC_small_1_cell_contour.jpg",311,322,554.000,641.833,597.917,93.255,97.983,95.619,1.078,1.535,1.306,0.801,0.840,0.820,1.000,1.000,1.000,5,6,5.5,0.863,0.952,0.953,1.000,0.833,0.053,24.050,0.984,27.803,1.138,164.978,161.265,168.690,164.978,0.666,0.027,69.753,18.922,0.778
"2025_04_25_IC_small_1_cell_contour.jpg",311,332,641.833,778.167,710.000,97.983,106.092,102.038,1.315,1.535,1.425,0.840,0.869,0.854,1.000,1.000,1.000,6,7,6.5,0.825,0.924,0.967,1.000,0.857,0.259,30.657,1.152,10.371,0.390,105.090,94.004,116.177,105.090,0.508,0.019,70.463,24.666,0.936
"2025_04_25_IC_small_1_cell_contour.jpg",312,318,551.833,1152.667,852.250,90.674,130.282,110.478,1.449,1.631,1.540,0.843,0.853,0.848,1.000,1.000,1.000,6,7,6.5,0.479,0.696,0.988,1.000,0.857,0.256,33.013,1.149,12.405,0.432,107.977,87.663,128.291,107.977,8.193,0.285,81.855,26.994,0.943
"2025_04_25_IC_small_1_cell_contour.jpg",312,321,551.833,900.333,726.083,90.674,114.499,102.586,1.082,1.449,1.266,0.843,0.863,0.853,1.000,1.000,1.000,6,7,6.5,0.613,0.792,0.977,1.000,0.857,0.251,33.134,1.239,11.180,0.418,113.037,102.733,123.341,113.037,4.280,0.160,62.881,25.297,0.956
"2025_04_25_IC_small_1_cell_contour.jpg",312,327,544.556,551.833,548.194,90.674,91.879,91.276,1.297,1.449,1.373,0.811,0.843,0.827,1.000,1.000,1.000,5,6,5.5,0.987,0.987,0.961,1.000,0.833,0.098,23.093,0.986,24.331,1.039,154.300,142.175,166.425,154.300,0.562,0.024,75.045,18.571,0.793
"2025_04_25_IC_small_1_cell_contour.jpg",313,319,650.500,1361.333,1005.917,98.696,149.015,123.856,1.514,2.203,1.859,0.770,0.839,0.805,1.000,1.000,1.000,6,7,6.5,0.478,0.662,0.918,1.000,0.857,0.283,39.162,1.255,13.928,0.446,111.399,96.771,126.027,111.399,9.213,0.295,69.302,31.112,1.005
"2025_04_25_IC_small_1_cell_contour.jpg",313,321,650.500,900.333,775.417,98.696,114.499,106.597,1.082,1.514,1.298,0.839,0.863,0.851,1.000,1.000,1.000,6,7,6.5,0.723,0.862,0.972,1.000,0.857,0.276,34.334,1.237,11.180,0.403,112.571,95.853,129.289,112.571,1.615,0.058,82.858,26.751,0.969
"2025_04_25_IC_small_1_cell_contour.jpg",313,331,650.500,879.167,764.833,98.696,114.374,106.535,1.111,1.514,1.312,0.839,0.845,0.842,1.000,1.000,1.000,5,6,5.5,0.740,0.863,0.994,1.000,0.833,0.077,26.934,0.977,29.017,1.052,158.016,150.216,165.817,158.016,3.833,0.139,89.270,21.671,0.779
"2025_04_25_IC_small_1_cell_contour.jpg",314,330,480.778,800.167,640.472,87.167,113.337,100.252,1.260,1.435,1.347,0.783,0.795,0.789,1.000,1.000,1.000,5,6,5.5,0.601,0.769,0.984,1.000,0.833,0.104,23.814,0.948,21.554,0.858,136.815,129.237,144.393,136.815,5.114,0.204,77.832,19.328,0.760
"2025_04_25_IC_small_1_cell_contour.jpg",314,332,778.167,800.167,789.167,106.092,113.337,109.715,1.315,1.435,1.375,0.783,0.869,0.826,1.000,1.000,1.000,6,7,6.5,0.973,0.936,0.901,1.000,0.857,0.313,36.694,1.306,8.692,0.309,103.550,89.766,117.334,103.550,0.318,0.011,63.509,28.387,1.010
"2025_04_25_IC_small_1_cell_contour.jpg",314,333,708.889,800.167,754.528,102.456,113.337,107.897,1.284,1.435,1.360,0.783,0.849,0.816,1.000,1.000,1.000,6,6,6.0,0.886,0.904,0.922,1.000,1.000,0.121,29.436,1.072,21.359,0.778,108.294,99.741,116.847,108.294,1.440,0.052,84.524,23.158,0.842
"2025_04_25_IC_small_1_cell_contour.jpg",315,316,827.000,1511.944,1169.472,116.662,149.372,133.017,1.707,1.822,1.765,0.764,0.852,0.808,1.000,1.000,1.000,6,7,6.5,0.547,0.781,0.897,1.000,0.857,0.026,27.943,0.826,42.059,1.244,151.359,149.036,153.682,151.359,6.367,0.188,67.329,19.972,0.586
"2025_04_25_IC_small_1_cell_contour.jpg",315,324,827.000,905.000,866.000,116.527,116.662,116.595,1.176,1.822,1.499,0.764,0.838,0.801,1.000,1.000,1.000,5,6,5.5,0.914,0.999,0.912,1.000,0.833,0.190,30.102,1.023,18.788,0.639,102.261,91.193,113.329,102.261,0.673,0.023,43.205,25.841,0.879
"2025_04_25_IC_small_1_cell_contour.jpg",315,337,827.000,1123.833,975.417,116.662,129.094,122.878,1.319,1.822,1.571,0.764,0.847,0.805,1.000,1.000,1.000,6,7,6.5,0.736,0.904,0.901,1.000,0.857,0.275,43.320,1.391,13.416,0.431,125.960,124.879,127.040,125.960,3.890,0.125,72.897,32.431,1.052
"2025_04_25_IC_small_1_cell_contour.jpg",316,323,1144.111,1511.944,1328.028,135.702,149.372,142.537,1.543,1.707,1.625,0.781,0.852,0.816,1.000,1.000,1.000,5,7,6.0,0.757,0.908,0.917,1.000,0.714,0.182,33.752,0.928,28.894,0.795,121.070,116.407,125.733,121.070,3.018,0.083,86.660,27.731,0.770
"2025_04_25_IC_small_1_cell_contour.jpg",316,337,1123.833,1511.944,1317.889,129.094,149.372,139.233,1.319,1.707,1.513,0.847,0.852,0.849,1.000,1.000,1.000,7,7,7.0,0.743,0.864,0.995,1.000,1.000,0.192,41.056,1.134,15.467,0.427,93.519,81.439,105.599,93.519,6.060,0.167,73.444,31.447,0.866
