fileName,pairIndex,firstPolygonId,secondPolygonId,is_real_division,divided_how_many_hours_ago,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
right,195,410,404,0,-1,0.988678,1097.750000,1091.500000,1104.000000,12.500000,0.971933,127.191306,125.380938,129.001674,3.620736,0.906818,1.103947,1.050000,1.157895,0.107895,0.955471,0.853084,0.833659,0.872510,0.038852,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,38.252928,1.154555,1.470588,0.564393,0.229788,0.502331,16.643317,31.154631,0.940313,18.662653,0.563279,0.442433,0.013354,80.289888,117.234527,145.644188,88.824867,56.819321,0.609876
right,196,410,400,0,-1,0.628623,899.000000,694.000000,1104.000000,410.000000,0.810969,116.809016,104.616358,129.001674,24.385316,0.998580,1.157072,1.156250,1.157895,0.001645,0.955833,0.815248,0.796838,0.833659,0.036820,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,28.327205,0.951050,1.163265,0.691362,0.145439,0.887008,26.419690,24.143748,0.810596,14.123649,0.474184,4.070770,0.136671,82.815326,136.137609,153.311200,118.964018,34.347182,0.775964
right,197,410,395,0,-1,0.771286,977.750000,851.500000,1104.000000,252.500000,0.874376,120.898802,112.795931,129.001674,16.205743,0.920378,1.207980,1.157895,1.258065,0.100170,0.991244,0.837341,0.833659,0.841023,0.007364,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,36.156741,1.158741,1.155172,0.546421,0.186397,0.476423,14.866069,27.841953,0.892271,17.861185,0.572410,4.438242,0.142235,75.740090,102.243691,106.049005,98.438378,7.610627,0.928235
right,198,409,403,0,-1,0.483366,568.500000,370.500000,766.500000,396.000000,0.712334,96.154205,80.000610,112.307799,32.307189,0.711818,1.394815,1.160000,1.629630,0.469630,0.952597,0.745564,0.727464,0.763664,0.036200,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,27.763123,1.183068,1.783784,0.563729,0.135004,0.705369,16.552945,22.528460,0.960004,13.719664,0.584635,8.849211,0.377091,73.854175,143.341373,152.650124,134.032621,18.617503,0.878038
right,199,409,394,0,-1,0.550111,522.000000,370.500000,673.500000,303.000000,0.763016,92.424265,80.000610,104.847921,24.847310,0.894857,1.228148,1.160000,1.296296,0.136296,0.944895,0.748676,0.727464,0.769888,0.042425,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,23.127849,1.023350,1.656250,0.682204,0.046935,1.021534,23.086793,17.785884,0.786982,11.521857,0.509814,5.613057,0.248364,86.217047,123.997947,138.012788,109.983107,28.029681,0.796905
right,200,408,402,0,-1,0.727338,1195.750000,1007.000000,1384.500000,377.500000,0.906455,137.075324,130.349346,143.801303,13.451957,0.989583,1.256579,1.250000,1.263158,0.013158,0.885206,0.793060,0.744769,0.841351,0.096582,0.998513,0.999256,0.998513,1.000000,0.001487,0.857143,6.500000,6.000000,7.000000,1.000000,34.629973,1.004610,1.620000,0.653261,0.126699,0.865447,29.832868,27.550388,0.799232,17.271358,0.501039,4.813132,0.139628,83.208484,124.662691,131.896641,117.428741,14.467899,0.890309
right,201,408,392,0,-1,0.947996,1348.500000,1312.500000,1384.500000,72.000000,0.949178,140.147158,136.493012,143.801303,7.308291,0.882051,1.176282,1.102564,1.250000,0.147436,0.950362,0.863323,0.841351,0.885296,0.043945,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,7.000000,7.000000,0.000000,45.321984,1.234304,1.200000,0.516291,0.224879,0.327942,12.041595,33.311855,0.907219,22.206827,0.604783,2.988128,0.081379,79.707478,98.072169,106.144339,90.000000,16.144339,0.847902
right,202,408,391,0,-1,0.582882,1095.750000,807.000000,1384.500000,577.500000,0.779140,127.921315,112.041327,143.801303,31.759976,0.855172,1.159483,1.068966,1.250000,0.181034,0.960174,0.824597,0.807843,0.841351,0.033508,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,32.095728,0.978281,1.420000,0.675967,0.120237,0.822962,27.000000,25.501274,0.777281,15.975585,0.486937,5.528481,0.168509,76.790049,120.509028,131.633539,109.384516,22.249024,0.830978
right,203,408,386,0,-1,0.740339,1204.750000,1025.000000,1384.500000,359.500000,0.864702,134.073291,124.345279,143.801303,19.456025,0.960000,1.225000,1.200000,1.250000,0.050000,0.990143,0.837204,0.833058,0.841351,0.008293,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,43.519626,1.257348,1.112676,0.473356,0.363353,0.220031,7.615773,35.416991,1.023250,21.244732,0.613792,1.588302,0.045888,79.783905,97.574205,101.334334,93.814075,7.520260,0.925788
right,204,407,402,0,-1,0.902330,1061.500000,1007.000000,1116.000000,109.000000,0.984391,131.382789,130.349346,132.416232,2.066886,0.910417,1.206579,1.150000,1.263158,0.113158,0.931172,0.772294,0.744769,0.799819,0.055050,0.997468,0.997248,0.995984,0.998513,0.002529,1.000000,6.000000,6.000000,6.000000,0.000000,32.319997,0.992326,1.277778,0.530300,0.192416,0.590587,19.235384,25.647098,0.787447,16.011196,0.491595,5.121714,0.157253,77.164773,109.167815,161.896237,56.439393,105.456844,0.348615
right,205,407,389,0,-1,0.562724,872.000000,628.000000,1116.000000,488.000000,0.789355,118.469839,104.523445,132.416232,27.892787,0.696053,1.401087,1.150000,1.652174,0.502174,0.903130,0.761080,0.722341,0.799819,0.077478,0.995984,0.997992,0.995984,1.000000,0.004016,1.000000,6.000000,6.000000,6.000000,0.000000,43.274929,1.480332,1.760870,0.453416,0.238532,0.292270,8.544004,29.167597,0.997754,19.371910,0.662667,5.749490,0.196676,55.519961,103.782907,106.803276,100.762537,6.040739,0.943441
right,206,407,384,0,-1,0.641577,916.000000,716.000000,1116.000000,400.000000,0.869510,123.776750,115.137268,132.416232,17.278965,0.587778,1.553261,1.150000,1.956522,0.806522,0.848593,0.739270,0.678721,0.799819,0.121098,0.959156,0.975644,0.955304,0.995984,0.040680,1.000000,6.000000,6.000000,6.000000,0.000000,42.081344,1.398870,2.125000,0.455760,0.346616,0.379018,11.401754,29.855239,0.992449,20.897455,0.694674,2.660752,0.088449,82.199791,107.336085,146.776374,67.895797,78.880576,0.462580
right,207,406,399,0,-1,0.994401,890.500000,888.000000,893.000000,5.000000,0.955768,116.459268,113.825401,119.093134,5.267734,0.997807,1.027444,1.026316,1.028571,0.002256,0.908378,0.826451,0.786773,0.866130,0.079357,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,31.904583,1.069145,1.468085,0.659217,0.108647,0.815350,24.331050,22.621969,0.758078,15.612567,0.523188,0.652796,0.021876,64.223145,134.497457,151.097643,117.897271,33.200372,0.780272
right,208,406,396,0,-1,0.743001,778.250000,663.500000,893.000000,229.500000,0.881176,107.062815,100.300229,113.825401,13.525172,0.784962,1.169458,1.028571,1.310345,0.281773,0.956894,0.847462,0.828795,0.866130,0.037335,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,24.769022,0.890306,1.130435,0.790751,0.083842,1.021730,28.425341,21.255495,0.764015,12.301610,0.442173,2.737039,0.098381,70.544821,148.615943,148.943231,148.288654,0.654577,0.995605
right,209,406,388,0,-1,0.836506,820.000000,747.000000,893.000000,146.000000,0.936955,110.237344,106.649287,113.825401,7.176114,0.866165,1.108036,1.028571,1.187500,0.158929,0.952866,0.845717,0.825305,0.866130,0.040825,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,35.119086,1.227631,1.944444,0.551718,0.238415,0.475456,13.601471,26.280181,0.918656,17.243362,0.602763,3.411874,0.119266,78.308668,112.531173,125.537678,99.524668,26.013010,0.792787
