fileName,pairIndex,firstPolygonId,secondPolygonId,is_real_division,divided_how_many_hours_ago,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
left,418,42,26,0,-1,0.731564,1256.250000,1061.500000,1451.000000,389.500000,0.857124,138.128148,127.501433,148.754863,21.253429,0.723404,1.191176,1.000000,1.382353,0.382353,0.995783,0.822277,0.820540,0.824015,0.003475,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,7.000000,7.000000,0.000000,45.267668,1.281052,1.051282,0.519514,0.262488,0.420702,14.866069,31.941746,0.903935,21.304054,0.602894,7.013860,0.198489,66.723087,119.067011,121.568971,116.565051,5.003920,0.958839
left,419,41,37,0,-1,0.468548,793.750000,506.500000,1081.000000,574.500000,0.744486,111.121455,94.845516,127.397395,32.551878,0.859046,1.221659,1.129032,1.314286,0.185253,0.845359,0.772263,0.707548,0.836979,0.129431,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,21.802716,0.787327,1.200000,0.843001,0.035276,1.235201,34.205263,20.227474,0.730443,10.717113,0.387010,6.535394,0.236002,27.562838,168.056215,178.492564,157.619865,20.872699,0.883061
left,420,41,26,0,-1,0.745003,1266.000000,1081.000000,1451.000000,370.000000,0.856425,138.076129,127.397395,148.754863,21.357468,0.760870,1.157143,1.000000,1.314286,0.314286,0.984511,0.830497,0.824015,0.836979,0.012964,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,41.077329,1.157588,1.795918,0.530741,0.222156,0.441098,15.652476,30.820714,0.868549,19.751988,0.556625,0.245567,0.006920,74.788811,94.925664,109.653824,80.197503,29.456321,0.731370
left,421,40,31,0,-1,0.593571,694.000000,517.000000,871.000000,354.000000,0.852532,106.898177,98.388714,115.407640,17.018926,0.873449,1.107038,1.032258,1.181818,0.149560,0.816678,0.746461,0.671135,0.821786,0.150651,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,28.126138,1.076592,1.255319,0.573792,0.202089,0.754946,19.723083,22.582268,0.864387,13.764228,0.526857,4.232973,0.162027,82.522923,130.221035,132.108730,128.333340,3.775390,0.971422
left,422,40,28,0,-1,0.452121,830.250000,517.000000,1143.500000,626.500000,0.759539,113.963090,98.388714,129.537466,31.148752,0.891496,1.095076,1.032258,1.157895,0.125637,0.783709,0.763746,0.671135,0.856358,0.185223,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,29.093910,1.028902,1.125000,0.539744,0.326107,0.553548,15.652476,27.265831,0.964252,14.544095,0.514350,8.929324,0.315784,67.302791,111.223375,113.749494,108.697256,5.052239,0.955585
left,423,39,31,0,-1,0.875377,933.000000,871.000000,995.000000,124.000000,0.953062,118.249518,115.407640,121.091397,5.683757,0.951220,1.212121,1.181818,1.242424,0.060606,0.963724,0.837253,0.821786,0.852720,0.030934,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,38.616055,1.264932,1.175439,0.493139,0.287245,0.302001,9.219544,28.206480,0.923949,19.139296,0.626939,0.749046,0.024536,68.879325,101.740533,121.968843,81.512223,40.456620,0.668304
left,424,39,30,0,-1,0.602513,797.250000,599.500000,995.000000,395.500000,0.828770,110.724142,100.356888,121.091397,20.734509,0.999159,1.241902,1.241379,1.242424,0.001045,0.877199,0.800363,0.748005,0.852720,0.104715,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,29.669964,1.059106,1.363636,0.622567,0.142051,0.750470,21.023796,23.744465,0.847588,14.790953,0.527981,3.723207,0.132904,84.054027,126.495675,139.248455,113.742896,25.505559,0.816834
left,425,38,34,0,-1,0.795796,1196.000000,1060.000000,1332.000000,272.000000,0.899561,137.937622,130.644205,145.231040,14.586835,0.870536,1.151099,1.071429,1.230769,0.159341,0.983423,0.787010,0.780433,0.793588,0.013156,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,26.369574,0.763735,1.035714,0.843779,0.055602,1.261792,43.566042,22.942726,0.664484,13.182194,0.381793,2.088695,0.060494,54.661356,154.403349,158.875281,149.931417,8.943864,0.943705
left,426,38,29,0,-1,0.899830,1119.000000,1060.000000,1178.000000,118.000000,0.998070,130.770517,130.644205,130.896828,0.252623,0.904239,1.295940,1.230769,1.361111,0.130342,0.903314,0.822200,0.780433,0.863967,0.083534,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,38.386109,1.147916,1.074627,0.573009,0.216935,0.598089,20.000000,29.252866,0.874791,19.153311,0.572770,1.503485,0.044961,85.508646,114.941158,116.128639,113.753678,2.374962,0.979549
left,427,37,32,0,-1,0.623768,659.250000,506.500000,812.000000,305.500000,0.842911,103.683466,94.845516,112.521415,17.675899,0.909653,1.078030,1.027027,1.129032,0.102005,0.877931,0.756737,0.707548,0.805927,0.098379,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,23.888859,0.936797,1.019231,0.679596,0.070914,1.004389,25.612497,20.780278,0.814894,11.935164,0.468035,5.823439,0.228365,76.167201,145.580630,154.942385,136.218875,18.723509,0.879158
