fileName,pairIndex,firstPolygonId,secondPolygonId,observed_division,division_timing,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
357um_oxalis,404,1076,1067,0,-1,0.494575,3294.416667,2180.333333,4408.500000,2228.166667,0.716759,227.898863,190.298830,265.498896,75.200066,0.834196,1.112113,1.011583,1.212644,0.201061,0.962687,0.771252,0.756590,0.785914,0.029325,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,71.738674,1.268694,1.706564,0.485125,0.305871,0.377325,21.335937,56.739375,1.003432,35.039354,0.619669,11.962441,0.211555,63.215577,124.563463,158.632622,90.494304,68.138318,0.570465
357um_oxalis,405,1076,1084,0,-1,0.371521,4024.500000,2180.333333,5868.666667,3688.333333,0.640114,243.793797,190.298830,297.288763,106.989933,0.838119,1.114492,1.016340,1.212644,0.196304,0.906710,0.795512,0.756590,0.834435,0.077845,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,58.382043,0.946982,1.019444,0.703689,0.107239,0.879634,54.229963,49.341323,0.800338,28.565981,0.463353,21.454602,0.348003,85.616957,133.102493,161.979023,104.225964,57.753059,0.643453
357um_oxalis,406,1051,1082,0,-1,0.933982,4612.708333,4455.250000,4770.166667,314.916667,0.996356,272.753625,272.255702,273.251547,0.995845,0.965645,1.119960,1.100386,1.139535,0.039149,0.940827,0.779067,0.755315,0.802820,0.047505,0.990496,0.995248,0.990496,1.000000,0.009504,0.857143,6.500000,6.000000,7.000000,1.000000,68.479075,1.008424,1.423423,0.659302,0.045120,0.929046,63.088753,42.259452,0.622313,34.238156,0.504192,3.282781,0.048342,88.454155,117.688822,150.589396,84.788248,65.801148,0.563043
357um_oxalis,407,1051,1078,0,-1,0.762587,4203.916667,3637.666667,4770.166667,1132.500000,0.856822,253.689701,234.127854,273.251547,39.123693,0.920729,1.056772,1.013158,1.100386,0.087228,0.962701,0.818372,0.802820,0.833924,0.031104,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,7.000000,7.000000,0.000000,93.406061,1.443909,1.225564,0.419255,0.422017,0.041543,2.687419,71.512701,1.105472,46.373157,0.716855,9.017831,0.139401,67.089930,95.286718,100.616506,89.956931,10.659574,0.894057
357um_oxalis,408,1051,1073,0,-1,0.803053,5355.104167,4770.166667,5940.041667,1169.875000,0.897650,288.829672,273.251547,304.407797,31.156250,0.747317,1.286418,1.100386,1.472449,0.372063,0.996622,0.804181,0.802820,0.805541,0.002721,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,7.000000,7.000000,0.000000,86.369664,1.182028,1.367048,0.551445,0.201436,0.572268,41.815069,59.380184,0.812659,42.150158,0.576854,7.638705,0.104541,78.044501,117.580492,132.780344,102.380639,30.399706,0.771053
357um_oxalis,409,1051,1014,0,-1,0.997734,4775.583333,4770.166667,4781.000000,10.833333,0.949401,266.338372,259.425196,273.251547,13.826351,0.948284,1.071932,1.043478,1.100386,0.056908,0.899319,0.847759,0.802820,0.892697,0.089878,1.000000,1.000000,1.000000,1.000000,0.000000,0.875000,7.500000,7.000000,8.000000,1.000000,90.572774,1.310643,2.019305,0.481409,0.300295,0.241370,16.679995,68.371048,0.989371,45.252932,0.654838,5.277776,0.076373,89.132340,94.093281,99.913116,88.273446,11.639670,0.883502
357um_oxalis,410,95,79,0,-1,0.579663,3380.897500,2481.265883,4280.529118,1799.263235,0.786362,224.313796,197.487223,251.140369,53.653146,0.879180,1.342921,1.256579,1.429262,0.172683,0.937413,0.826164,0.799476,0.852853,0.053378,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,63.700999,1.105555,1.371025,0.566453,0.270438,0.532130,30.660829,50.346527,0.873783,31.751078,0.551052,7.809126,0.135530,84.874488,118.428873,139.050974,97.806773,41.244201,0.703388
357um_oxalis,411,95,110,0,-1,0.931581,2572.382941,2481.265883,2663.500000,182.234117,0.995381,197.945456,197.487223,198.403690,0.916467,0.835602,1.153289,1.050000,1.256579,0.206579,0.940247,0.824879,0.799476,0.850282,0.050807,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,61.171708,1.206288,1.144828,0.509574,0.322025,0.391425,19.849433,47.746922,0.941555,30.418020,0.599834,4.112135,0.081090,79.474922,107.001789,108.689264,105.314314,3.374950,0.968949
357um_oxalis,412,95,120,0,-1,0.631331,2023.882941,1566.500000,2481.265883,914.765883,0.810590,178.784160,160.081098,197.487223,37.406125,0.979974,1.269419,1.256579,1.282258,0.025679,0.960849,0.783825,0.768175,0.799476,0.031301,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,47.361785,1.059650,1.540404,0.538261,0.245765,0.561125,25.079872,39.490420,0.883540,23.534491,0.526550,4.038815,0.090363,89.166891,106.844582,115.822431,97.866733,17.955698,0.844972
357um_oxalis,413,95,118,0,-1,0.840748,2716.263219,2481.265883,2951.260555,469.994672,0.949683,202.718975,197.487223,207.950727,10.463504,0.978522,1.270369,1.256579,1.284160,0.027581,0.932199,0.828549,0.799476,0.857623,0.058148,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,61.438586,1.179948,1.261484,0.544317,0.232760,0.492558,25.646971,47.592429,0.914028,28.591538,0.549110,7.284114,0.139894,64.718575,108.515323,121.333423,95.697224,25.636199,0.788713
357um_oxalis,414,1059,1092,0,-1,0.645212,5237.533333,4108.066667,6367.000000,2258.933333,0.828601,292.042387,264.668572,319.416203,54.747631,0.572750,1.378849,1.004274,1.753425,0.749151,0.939749,0.760582,0.736958,0.784207,0.047249,1.000000,1.000000,1.000000,1.000000,0.000000,0.571429,5.500000,4.000000,7.000000,3.000000,60.042033,0.834568,1.158854,0.705451,0.125646,1.057202,76.059187,49.688912,0.690662,29.920672,0.415889,7.199846,0.100076,6.620881,127.328391,140.192414,114.464369,25.728046,0.816480
357um_oxalis,415,1059,1083,0,-1,0.994354,6349.025000,6331.050000,6367.000000,35.950000,0.972281,314.989317,310.562431,319.416203,8.853772,0.683112,1.475605,1.197786,1.753425,0.555639,0.950699,0.804541,0.784207,0.824874,0.040667,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,7.000000,7.000000,0.000000,95.718231,1.201273,1.085080,0.496031,0.319340,0.394081,31.400637,73.452157,0.921831,48.433086,0.607840,3.365605,0.042239,76.296982,118.526949,157.750976,79.302922,78.448055,0.502710
357um_oxalis,416,1059,1045,0,-1,0.751186,5574.900000,4782.800000,6367.000000,1584.200000,0.838590,293.637753,267.859303,319.416203,51.556900,0.615767,1.416563,1.079702,1.753425,0.673723,0.936165,0.810944,0.784207,0.837681,0.053474,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,88.173761,1.183928,1.738344,0.608269,0.117177,0.720580,53.665631,75.290475,1.010941,43.996932,0.590756,10.524637,0.141317,87.947617,147.766498,173.587438,121.945558,51.641881,0.702502
357um_oxalis,417,96,91,0,-1,0.481625,2425.666667,1577.000000,3274.333333,1697.333333,0.717759,199.868489,167.028505,232.708473,65.679968,0.932711,1.099953,1.061657,1.138249,0.076592,0.934872,0.735073,0.710330,0.759816,0.049486,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000,5.000000,0.000000,42.023045,0.867051,1.348178,0.729948,0.050691,1.142461,55.371252,33.250453,0.686048,20.301956,0.418885,10.915740,0.225222,45.538648,145.696469,153.177453,138.215484,14.961969,0.902323
357um_oxalis,418,96,115,0,-1,0.461719,2496.250000,1577.000000,3415.500000,1838.500000,0.741829,196.093053,167.028505,225.157601,58.129096,0.858820,1.148919,1.061657,1.236181,0.174524,0.839014,0.778478,0.710330,0.846625,0.136294,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,56.147954,1.144082,1.054397,0.579820,0.268092,0.644352,31.622777,47.170884,0.961163,26.307925,0.536055,16.208103,0.330260,76.218902,129.722057,134.193071,125.251043,8.942028,0.933364
357um_oxalis,419,96,123,0,-1,0.314629,3294.625000,1577.000000,5012.250000,3435.250000,0.620770,218.047634,167.028505,269.066763,102.038258,0.877837,1.135529,1.061657,1.209402,0.147745,0.816466,0.790168,0.710330,0.870006,0.159676,1.000000,1.000000,1.000000,1.000000,0.000000,0.625000,6.500000,5.000000,8.000000,3.000000,61.230403,1.108155,1.399293,0.560817,0.254569,0.469164,25.923349,56.486357,1.022297,30.227198,0.547056,24.072592,0.435669,88.038904,110.046881,133.081602,87.012161,46.069441,0.653826
357um_oxalis,420,83,91,0,-1,0.732090,3873.458333,3274.333333,4472.583333,1198.250000,0.902658,245.255968,232.708473,257.803463,25.094990,0.887310,1.074114,1.009980,1.138249,0.128269,0.898499,0.802733,0.759816,0.845650,0.085834,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,48.365352,0.779463,1.111842,0.870810,0.032357,1.258324,78.078486,41.429217,0.667679,24.153481,0.389261,7.199225,0.116024,33.585140,164.092024,167.197722,160.986326,6.211396,0.962850
357um_oxalis,421,83,100,0,-1,0.846110,4879.319444,4472.583333,5286.055556,813.472222,0.891734,273.453515,257.803463,289.103567,31.300105,0.817442,1.122759,1.009980,1.235537,0.225557,0.939818,0.820204,0.794758,0.845650,0.050893,1.000000,1.000000,1.000000,1.000000,0.000000,0.750000,7.000000,6.000000,8.000000,2.000000,88.934475,1.274291,1.467049,0.540459,0.175827,0.505550,35.282983,65.981918,0.945417,44.369705,0.635748,10.426033,0.149389,79.967296,117.903155,128.339840,107.466470,20.873370,0.837359
357um_oxalis,422,83,119,0,-1,0.652382,3695.208333,2917.833333,4472.583333,1554.750000,0.829335,235.804417,213.805371,257.803463,43.998092,0.869579,1.085719,1.009980,1.161458,0.151478,0.948511,0.823879,0.802109,0.845650,0.043542,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,68.849278,1.138999,1.533333,0.540898,0.248531,0.473513,28.622544,54.295824,0.898236,33.491846,0.554068,17.134591,0.283464,76.595476,93.979152,100.072166,87.886137,12.186028,0.878228
357um_oxalis,423,89,104,0,-1,0.835746,2927.250000,2665.333333,3189.166667,523.833333,0.916412,211.194063,201.982428,220.405698,18.423269,0.777144,1.160793,1.015228,1.306358,0.291130,0.995160,0.822980,0.820983,0.824976,0.003993,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,68.829905,1.273454,1.572581,0.499007,0.282432,0.355401,19.209373,50.741165,0.938786,32.650772,0.604087,2.257633,0.041770,57.724742,105.680785,130.510237,80.851334,49.658903,0.619502
357um_oxalis,424,89,109,0,-1,0.552391,2475.416667,1761.666667,3189.166667,1427.500000,0.781211,196.294514,172.183330,220.405698,48.222368,0.889689,1.078166,1.015228,1.141104,0.125876,0.905128,0.785843,0.746709,0.824976,0.078267,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,53.476312,1.086421,1.119565,0.542797,0.267834,0.548906,27.018512,44.805629,0.910268,26.119290,0.530638,7.986841,0.162260,81.393422,100.756165,102.032477,99.479852,2.552625,0.974982
357um_oxalis,425,89,122,0,-1,0.624337,4148.625000,3189.166667,5108.083333,1918.916667,0.817943,244.934542,220.405698,269.463387,49.057689,0.932594,1.051918,1.015228,1.088608,0.073379,0.933197,0.854504,0.824976,0.884033,0.059056,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,69.796544,1.091052,1.382353,0.607808,0.219551,0.591584,37.844712,52.182017,0.815704,32.417701,0.506750,9.304319,0.145444,61.818881,113.654081,123.416581,103.891580,19.525001,0.841796
357um_oxalis,426,89,93,0,-1,0.893918,3020.010000,2850.853333,3189.166667,338.313333,0.936288,213.384490,206.363283,220.405698,14.042415,0.813168,1.131857,1.015228,1.248485,0.233256,0.980667,0.833108,0.824976,0.841240,0.016264,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,50.988000,0.928184,1.642534,0.792736,0.038101,1.068036,58.670454,45.483169,0.827975,25.188506,0.458531,3.418095,0.062223,79.101938,169.329072,172.319427,166.338717,5.980710,0.965293
357um_oxalis,427,89,61,0,-1,0.803611,2876.008333,2562.850000,3189.166667,626.316667,0.949732,214.865966,209.326235,220.405698,11.079463,0.821045,1.125868,1.015228,1.236508,0.221280,0.890931,0.779987,0.734997,0.824976,0.089979,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,63.869818,1.192744,1.123248,0.565264,0.206180,0.673581,36.069378,48.171601,0.899586,31.876554,0.595282,4.086963,0.076322,87.135347,137.239709,142.453150,132.026269,10.426881,0.926805
357um_oxalis,428,88,94,0,-1,0.920970,2903.066667,2783.633333,3022.500000,238.866667,0.995538,218.288354,217.800213,218.776495,0.976282,0.825838,1.125011,1.017699,1.232323,0.214624,0.912769,0.765759,0.730837,0.800681,0.069844,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,55.548006,1.031174,1.699588,0.575064,0.130724,0.746070,40.189827,43.995734,0.816722,26.240636,0.487122,3.976969,0.073827,78.420586,98.788322,100.150028,97.426616,2.723413,0.972807
357um_oxalis,429,88,117,0,-1,0.350920,1880.233333,976.833333,2783.633333,1806.800000,0.625379,177.797313,136.818131,218.776495,81.958364,0.853766,1.337860,1.232323,1.443396,0.211073,0.897269,0.693297,0.655757,0.730837,0.075080,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,5.000000,4.000000,6.000000,2.000000,43.358471,1.032167,1.130268,0.473279,0.375131,0.471457,19.804601,42.546777,1.012844,21.040261,0.500872,13.013768,0.309798,71.615856,102.360867,108.905540,95.816194,13.089346,0.879810
