fileName,pairIndex,firstPolygonId,secondPolygonId,observed_division,division_timing,areaRatio,areaMean,areaMin,areaMax,areaDiff,perimeterRatio,perimeterMean,perimeterMin,perimeterMax,perimeterDiff,aspectRatio,aspectMean,aspectMin,aspectMax,aspectDiff,circularityRatio,circularityMean,circularityMin,circularityMax,circularityDiff,solidityRatio,solidityMean,solidityMin,solidityMax,solidityDiff,vertexCountRatio,vertexCountMean,vertexCountMin,vertexCountMax,vertexCountDiff,centroidDistance,centroidDistanceNormalized,unionAspectRatio,unionCircularity,unionConvexDeficiency,normalizedSharedEdgeLength,sharedEdgeLength,sharedEdgeUnsharedVerticesDistance,sharedEdgeUnsharedVerticesDistanceNormalized,centroidSharedEdgeDistance,centroidSharedEdgeDistanceNormalized,sharedEdgeUnionCentroidDistance,sharedEdgeUnionCentroidDistanceNormalized,sharedEdgeUnionAxisAngleDegrees,junctionAngleAverageDegrees,junctionAngleMaxDegrees,junctionAngleMinDegrees,junctionAngleDifferenceDegrees,junctionAngleRatio
left,1575,156,151,0,-1,0.641091,1128.250000,881.500000,1375.000000,493.500000,0.814335,131.035819,117.626598,144.445040,26.818442,0.908722,1.521013,1.448276,1.593750,0.145474,0.966749,0.814378,0.800610,0.828147,0.027537,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,27.398474,0.820669,1.196078,0.836896,0.035010,1.168171,39.000000,20.815992,0.623503,13.665690,0.409330,5.179260,0.155135,50.001569,149.247819,156.801409,141.694229,15.107180,0.903654
left,1576,156,126,0,-1,0.588059,1190.250000,881.500000,1499.000000,617.500000,0.772028,134.993608,117.626598,152.360619,34.734021,0.859259,1.346360,1.244444,1.448276,0.203831,0.986632,0.806034,0.800610,0.811458,0.010848,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,39.210163,1.146379,1.446429,0.607958,0.113422,0.704115,24.083189,27.901045,0.815737,19.484139,0.569653,9.683360,0.283110,73.881309,112.921262,118.739795,107.102729,11.637066,0.901995
left,1577,156,125,0,-1,0.732143,1042.750000,881.500000,1204.000000,322.500000,0.869093,126.485367,117.626598,135.344137,17.717539,0.843915,1.335249,1.222222,1.448276,0.226054,0.969312,0.813284,0.800610,0.825957,0.025347,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,46.503672,1.444465,1.400000,0.446756,0.458164,0.167270,5.385165,33.937449,1.054142,23.138917,0.718725,4.507367,0.140005,89.534001,102.983342,106.504361,99.462322,7.042039,0.933880
left,1578,156,120,0,-1,0.825865,804.750000,728.000000,881.500000,153.500000,0.982289,118.687037,117.626598,119.747476,2.120878,0.801174,1.627984,1.448276,1.807692,0.359416,0.796870,0.719296,0.637982,0.800610,0.162628,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,46.949339,1.656893,2.838710,0.398778,0.383660,0.214667,6.082763,34.409842,1.214361,23.549118,0.831074,1.197132,0.042248,85.759322,108.434949,111.801409,105.068488,6.732921,0.939778
left,1579,155,153,0,-1,0.780254,1158.500000,1015.500000,1301.500000,286.000000,0.915197,131.655521,125.825926,137.485116,11.659190,0.760366,1.214045,1.048780,1.379310,0.330530,0.931551,0.835639,0.806027,0.865252,0.059225,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,30.629846,0.901631,1.488889,0.781226,0.056754,1.034050,35.128336,24.796185,0.729909,15.301399,0.450417,3.613726,0.106375,67.232952,153.349482,153.676702,153.022261,0.654440,0.995741
left,1580,155,151,0,-1,0.738545,1195.250000,1015.500000,1375.000000,359.500000,0.871099,135.135483,125.825926,144.445040,18.619115,0.865450,1.486530,1.379310,1.593750,0.214440,0.973290,0.817087,0.806027,0.828147,0.022120,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.500000,5.000000,6.000000,1.000000,30.088497,0.872789,1.196078,0.734229,0.098097,0.986252,34.000000,24.204986,0.702124,15.044224,0.436394,3.361988,0.097523,73.460176,132.381213,132.754257,132.008169,0.746088,0.994380
left,1581,155,124,0,-1,0.698899,1234.250000,1015.500000,1453.000000,437.500000,0.874005,134.895345,125.825926,143.964765,18.138840,0.741860,1.201283,1.023256,1.379310,0.356055,0.914927,0.843500,0.806027,0.880974,0.074947,1.000000,1.000000,1.000000,1.000000,0.000000,0.625000,6.500000,5.000000,8.000000,3.000000,37.751727,1.078850,1.863636,0.654211,0.130241,0.743564,26.019224,30.591279,0.874222,18.842564,0.538473,3.405375,0.097317,87.633408,125.035239,140.194429,109.876048,30.318381,0.783740
left,1582,154,148,0,-1,0.634073,1215.750000,943.500000,1488.000000,544.500000,0.847055,134.061710,122.960777,145.162644,22.201866,0.934959,1.160976,1.121951,1.200000,0.078049,0.883722,0.835776,0.784185,0.887367,0.103181,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,6.000000,5.000000,7.000000,2.000000,35.632201,1.028479,1.460000,0.719842,0.069710,0.896172,31.048349,30.315037,0.875006,17.791230,0.513522,6.238963,0.180080,80.894404,162.052138,177.510447,146.593828,30.916619,0.825832
left,1583,154,132,0,-1,0.635568,1214.000000,943.500000,1484.500000,541.000000,0.770957,141.225917,122.960777,159.491058,36.530281,0.981481,1.188889,1.177778,1.200000,0.022222,0.935188,0.758773,0.733360,0.784185,0.050825,0.991981,0.995991,0.991981,1.000000,0.008019,0.833333,5.500000,5.000000,6.000000,1.000000,31.749575,0.917013,1.358491,0.626528,0.161862,0.892096,30.886890,26.177895,0.756088,14.147270,0.408611,2.582562,0.074591,37.038719,117.526312,133.418989,101.633634,31.785355,0.761763
left,1584,153,128,0,-1,0.801663,1462.500000,1301.500000,1623.500000,322.000000,0.896984,145.380040,137.485116,153.274963,15.789847,0.854562,1.138027,1.048780,1.227273,0.178492,0.996375,0.866826,0.865252,0.868400,0.003148,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.500000,6.000000,7.000000,1.000000,44.082819,1.154469,1.067568,0.558311,0.255897,0.447512,17.088007,32.963046,0.863257,21.761013,0.569891,2.774655,0.072664,73.054378,109.909536,118.014470,101.804602,16.209868,0.862645
