filename,cell_1_id,cell_2_id,division_timing,observed_division,estimated_division,distance,distance_normalized,area_ratio,area_diff,convex_deficiency,area_min,area_max,area_mean,perimeter_ratio,perimeter_min,perimeter_max,perimeter_mean,perimeter_diff,aspect_ratio,compactness_min,compactness_max,compactness_mean,compactness_diff,elongation_ratio,elongation_min,elongation_max,elongation_mean,elongation_diff,solidity_ratio,solidity_min,solidity_max,solidity_mean,solidity_diff,vertex_count_ratio,vertex_count_min,vertex_count_max,vertex_count_mean,vertex_count_diff,union_aspect_ratio,union_circularity,shared_edge_length,shared_edge_length_normalized,shared_edge_vertex_distance,shared_edge_vertex_distance_normalized,centroid_shared_edge_distance,centroid_shared_edge_distance_normalized,union_centroid_edge_distance,union_centroid_edge_distance_normalized,union_axis_shared_edge_angle,junction_angle_ratio,junction_angle_diff,junction_angle_min,junction_angle_max,junction_angle_mean
sample6_22h.json,49,53,-1,0,0,27.646307,0.879637,0.502629,672.886667,0.499290,680.000000,1352.886667,1016.443333,0.712039,108.653038,152.594278,130.623658,43.941240,0.906889,0.723827,0.730121,0.726974,0.006293,0.906889,1.026667,1.132075,1.079371,0.105409,0.998033,0.998033,1.000000,0.999016,0.001967,0.444444,4.000000,9.000000,6.500000,5.000000,1.022222,0.585378,26.172505,0.832745,25.037886,0.796644,13.823153,0.439819,3.447371,0.109687,33.859142,0.983212,1.814414,106.263637,108.078051,107.170844
sample6_22h.json,49,57,-1,0,0,31.059091,0.975848,0.481530,732.166667,0.130487,680.000000,1412.166667,1046.083333,0.760886,108.653038,142.797960,125.725499,34.144922,0.913793,0.723827,0.870266,0.797047,0.146438,0.913793,1.034483,1.132075,1.083279,0.097593,1.000000,1.000000,1.000000,1.000000,0.000000,0.571429,4.000000,7.000000,5.500000,3.000000,1.118919,0.723525,30.413813,0.955574,28.294726,0.888994,15.527158,0.487849,10.197620,0.320400,88.782448,0.950564,8.083845,155.436580,163.520425,159.478502
sample6_22h.json,50,61,-1,0,0,20.692301,1.014245,0.963510,15.471667,0.118915,408.528333,424.000000,416.264167,0.967961,80.386556,83.047311,81.716933,2.660755,0.905000,0.772546,0.794447,0.783497,0.021901,0.905000,1.206667,1.333333,1.270000,0.126667,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.214912,0.662144,18.867962,0.924824,14.636285,0.717406,9.912894,0.485886,0.801639,0.039293,59.712150,0.879496,15.127795,110.409883,125.537678,117.973780
sample6_22h.json,50,126,-1,0,0,22.424300,0.989257,0.692490,188.283333,0.281326,424.000000,612.283333,518.141667,0.820830,83.047311,101.174848,92.111080,18.127538,0.753968,0.751653,0.772546,0.762100,0.020894,0.753968,1.005291,1.333333,1.169312,0.328042,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,5.000000,5.000000,0.000000,1.164000,0.635170,20.518285,0.905173,18.222786,0.803906,11.212144,0.494628,3.601812,0.158895,87.518692,0.666394,58.234235,116.325433,174.559668,145.442550
sample6_22h.json,51,53,-1,0,0,38.311116,1.072323,0.888622,150.681707,0.337995,1202.204960,1352.886667,1277.545813,0.874123,133.386242,152.594278,142.990260,19.208037,0.846647,0.730121,0.849115,0.789618,0.118994,0.846647,1.026667,1.212626,1.119646,0.185959,0.998033,0.998033,1.000000,0.999016,0.001967,0.777778,7.000000,9.000000,8.000000,2.000000,1.446887,0.596911,27.026241,0.756461,29.284190,0.819661,17.489881,0.489539,1.869059,0.052315,58.160846,0.881369,15.260833,113.380424,128.641257,121.010841
sample6_22h.json,51,68,-1,0,0,32.495493,1.184909,0.338607,795.129960,0.536723,407.075000,1202.204960,804.639980,0.639272,85.270027,133.386242,109.328135,48.116215,0.883561,0.703544,0.849115,0.776329,0.145570,0.883561,1.071429,1.212626,1.142027,0.141198,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.214735,0.518597,10.592083,0.386228,23.483124,0.856284,16.013391,0.583909,9.033806,0.329407,79.892609,0.886782,11.677311,91.463032,103.140343,97.301687
sample6_22h.json,51,73,-1,0,0,35.533720,1.244441,0.418675,698.871626,0.570367,503.333333,1202.204960,852.769147,0.705887,94.155610,133.386242,113.770926,39.230632,0.833247,0.713466,0.849115,0.781290,0.135649,0.833247,1.010417,1.212626,1.111521,0.202209,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,5.000000,7.000000,6.000000,2.000000,1.112767,0.504693,10.734161,0.375925,26.626848,0.932510,17.474244,0.611973,6.806374,0.238369,80.124936,0.942826,5.309902,87.563352,92.873254,90.218303
sample6_22h.json,51,75,22,1,0,35.795434,1.125966,0.695160,366.480647,0.166910,835.724313,1202.204960,1018.964636,0.824477,109.973828,133.386242,121.680035,23.412414,0.965488,0.849115,0.868349,0.858732,0.019234,0.965488,1.170776,1.212626,1.191701,0.041850,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,7.000000,7.000000,0.000000,1.560015,0.666986,23.705971,0.745685,24.533217,0.771707,17.867836,0.562043,5.457092,0.171656,84.161577,0.991473,1.239994,144.181786,145.421780,144.801783
sample6_22h.json,51,79,-1,0,0,39.191948,1.356553,0.444199,668.186904,0.630127,534.018056,1202.204960,868.111508,0.694785,92.674823,133.386242,113.030532,40.711419,0.883970,0.781344,0.849115,0.815229,0.067771,0.883970,1.212626,1.371795,1.292211,0.159169,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.723200,0.484984,6.979738,0.241590,26.581872,0.920080,18.528887,0.641341,7.864487,0.272214,61.896285,0.924247,8.005933,97.678655,105.684588,101.681621
sample6_22h.json,52,66,-1,0,0,36.156477,1.266038,0.370834,792.888889,0.396836,467.333333,1260.222222,863.777778,0.603776,84.710955,140.301859,112.506407,55.590905,0.639994,0.804508,0.818385,0.811446,0.013877,0.639994,1.171053,1.829787,1.500420,0.658735,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,6.000000,9.000000,7.500000,3.000000,1.531469,0.515444,9.893881,0.346440,27.660688,0.968554,18.473103,0.646846,10.215896,0.357715,56.471321,0.410381,96.449020,67.129606,163.578626,115.354116
sample6_22h.json,52,69,-1,0,0,24.169122,1.207692,0.725036,128.500000,0.625043,338.833333,467.333333,403.083333,0.955201,80.915953,84.710955,82.813454,3.795002,0.688144,0.650321,0.818385,0.734353,0.168064,0.688144,1.171053,1.701754,1.436404,0.530702,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,1.368421,0.437741,6.749486,0.337261,21.782452,1.088434,12.321060,0.615663,5.198907,0.259781,57.139166,0.576428,51.799627,70.492795,122.292423,96.392609
sample6_22h.json,52,70,18,1,0,17.773013,0.941849,0.556229,207.388889,0.104805,259.944444,467.333333,363.638889,0.833577,70.613106,84.710955,77.662031,14.097848,0.950344,0.655118,0.818385,0.736751,0.163266,0.950344,1.112903,1.171053,1.141978,0.058149,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,4.000000,6.000000,5.000000,2.000000,1.584270,0.704411,20.709633,1.097470,16.421149,0.870209,8.868718,0.469982,3.325565,0.176232,80.059593,0.978076,3.733583,166.559765,170.293348,168.426556
sample6_22h.json,53,57,-1,0,0,41.141103,1.106532,0.958022,59.280000,0.454844,1352.886667,1412.166667,1382.526667,0.935802,142.797960,152.594278,147.696119,9.796318,0.992444,0.730121,0.870266,0.800193,0.140145,0.992444,1.026667,1.034483,1.030575,0.007816,0.998033,0.998033,1.000000,0.999016,0.001967,0.777778,7.000000,9.000000,8.000000,2.000000,1.722581,0.549408,21.954498,0.590489,29.198742,0.785330,18.041659,0.485249,2.502933,0.067319,43.745762,0.859688,14.724372,90.215938,104.940310,97.578124
sample6_22h.json,53,75,-1,0,0,32.228713,0.981229,0.617734,517.162354,0.595577,835.724313,1352.886667,1094.305490,0.720694,109.973828,152.594278,131.284053,42.620450,0.876911,0.730121,0.868349,0.799235,0.138228,0.876911,1.026667,1.170776,1.098721,0.144109,0.998033,0.998033,1.000000,0.999016,0.001967,0.777778,7.000000,9.000000,8.000000,2.000000,1.019297,0.493088,13.198399,0.401836,28.483459,0.867202,16.108009,0.490421,3.684925,0.112190,65.466621,0.707826,29.567363,71.630432,101.197796,86.414114
sample6_22h.json,53,85,-1,0,0,27.506122,0.980550,0.275953,979.553333,0.221352,373.333333,1352.886667,863.110000,0.532422,81.244478,152.594278,116.919378,71.349800,0.821333,0.710753,0.730121,0.720437,0.019368,0.821333,1.026667,1.250000,1.138333,0.223333,0.998033,0.998033,1.000000,0.999016,0.001967,0.444444,4.000000,9.000000,6.500000,5.000000,1.393333,0.620198,23.409400,0.834508,24.263044,0.864940,13.044612,0.465020,10.558296,0.376387,49.204859,0.786742,28.520994,105.218477,133.739471,119.478974
sample6_22h.json,53,87,-1,0,0,41.979186,1.539059,0.233410,1037.108889,0.165402,315.777778,1352.886667,834.332222,0.466082,71.121488,152.594278,111.857883,81.472791,0.984475,0.730121,0.784494,0.757308,0.054373,0.984475,1.026667,1.042857,1.034762,0.016190,0.998033,0.998033,1.000000,0.999016,0.001967,0.666667,6.000000,9.000000,7.500000,3.000000,1.035714,0.519477,11.401754,0.418016,30.254859,1.109217,20.760873,0.761144,22.566712,0.827351,83.891378,0.730123,42.439092,114.814197,157.253289,136.033743
sample6_22h.json,53,90,-1,0,0,39.420199,1.404657,0.276651,978.608889,0.546672,374.277778,1352.886667,863.582222,0.518158,79.068016,152.594278,115.831147,73.526263,0.767179,0.730121,0.752319,0.741220,0.022198,0.767179,1.026667,1.338235,1.182451,0.311569,0.989632,0.987685,0.998033,0.992859,0.010348,0.666667,6.000000,9.000000,7.500000,3.000000,1.593333,0.444819,5.385165,0.191889,29.921407,1.066187,20.708829,0.737916,8.826553,0.314516,43.274930,0.584350,51.898976,72.963220,124.862196,98.912708
sample6_22h.json,54,57,-1,0,0,42.000438,1.142174,0.916002,118.618542,0.387468,1293.548125,1412.166667,1352.857396,0.996290,142.268223,142.797960,142.533091,0.529738,0.753162,0.803113,0.870266,0.836689,0.067153,0.753162,1.034483,1.373520,1.204001,0.339037,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.662877,0.599227,23.430749,0.637184,31.367540,0.853019,18.855591,0.512765,0.036485,0.000992,60.026785,0.835392,20.490433,103.989586,124.480018,114.234802
sample6_22h.json,54,62,-1,0,0,41.846288,1.254323,0.731334,347.532792,0.359685,946.015333,1293.548125,1119.781729,0.833233,118.542544,142.268223,130.405383,23.725679,0.883582,0.803113,0.845979,0.824546,0.042866,0.883582,1.213617,1.373520,1.293569,0.159902,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,2.025247,0.533883,15.607540,0.467829,31.568370,0.946247,20.723168,0.621167,4.854410,0.145509,86.137398,0.948248,6.252920,114.571483,120.824403,117.697943
sample6_22h.json,54,76,-1,0,0,33.692846,1.165032,0.369901,815.063625,0.290849,478.484500,1293.548125,886.016312,0.593606,84.451335,142.268223,113.359779,57.816887,0.904079,0.803113,0.843072,0.823093,0.039959,0.904079,1.241770,1.373520,1.307645,0.131750,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,1.186610,0.575107,14.973069,0.517739,25.018002,0.865073,15.842953,0.547818,11.261898,0.389414,57.354621,0.885017,14.267441,109.815303,124.082743,116.949023
sample6_22h.json,54,77,-1,0,0,25.027286,0.859332,0.383828,797.048125,0.281863,496.500000,1293.548125,895.024062,0.624212,88.805543,142.268223,115.536883,53.462680,0.961464,0.791132,0.803113,0.797123,0.011981,0.961464,1.373520,1.428571,1.401046,0.055052,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,1.011075,0.667790,23.769729,0.816153,20.173698,0.692680,12.513616,0.429665,8.858212,0.304154,45.971234,0.950481,5.525565,106.058405,111.583969,108.821187
sample6_22h.json,55,60,4,1,1,13.889021,0.791014,0.808874,65.333333,0.045463,276.500000,341.833333,309.166667,0.936531,68.471586,73.111893,70.791740,4.640307,0.922334,0.741113,0.803615,0.772364,0.062503,0.922334,1.057971,1.147059,1.102515,0.089088,1.000000,1.000000,1.000000,1.000000,0.000000,0.800000,4.000000,5.000000,4.500000,1.000000,1.106383,0.814461,21.954498,1.250362,13.163307,0.749682,6.944428,0.395502,1.131101,0.064419,82.303097,0.969551,5.397701,171.869898,177.267599,174.568748
sample6_22h.json,55,68,-1,0,0,17.858098,0.970433,0.679236,130.575000,0.410143,276.500000,407.075000,341.787500,0.802997,68.471586,85.270027,76.870807,16.798441,0.987440,0.703544,0.741113,0.722329,0.037568,0.987440,1.057971,1.071429,1.064700,0.013458,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,4.000000,6.000000,5.000000,2.000000,1.274510,0.561002,15.000000,0.815120,15.195696,0.825755,8.667188,0.470987,0.349739,0.019005,57.069766,0.749388,35.091308,104.931417,140.022725,122.477071
sample6_22h.json,56,65,-1,0,0,28.197537,1.044704,0.762537,197.200626,0.350711,633.246028,830.446654,731.846341,0.891295,102.257117,114.728704,108.492911,12.471588,0.686562,0.761019,0.792825,0.776922,0.031807,0.686562,1.165093,1.696994,1.431044,0.531902,0.994610,0.994610,1.000000,0.997305,0.005390,1.000000,6.000000,6.000000,6.000000,0.000000,1.134021,0.535320,15.811388,0.585804,26.129510,0.968085,14.086993,0.521916,1.488545,0.055150,82.081419,0.304903,115.256060,50.556743,165.812803,108.184773
sample6_22h.json,56,66,-1,0,0,39.964241,1.317561,0.502488,626.976194,0.675733,633.246028,1260.222222,946.734125,0.728837,102.257117,140.301859,121.279488,38.044743,0.927427,0.761019,0.804508,0.782763,0.043489,0.927427,1.696994,1.829787,1.763391,0.132793,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,6.000000,9.000000,7.500000,3.000000,1.058877,0.453492,6.749486,0.222520,29.480334,0.971922,20.608044,0.679416,3.310884,0.109155,59.447647,0.735846,27.939282,77.829797,105.769078,91.799437
sample6_22h.json,56,71,4,1,1,17.836892,0.817295,0.539548,291.579362,0.012993,341.666667,633.246028,487.456348,0.802767,82.088606,102.257117,92.172861,20.168511,0.859765,0.637157,0.761019,0.699088,0.123861,0.859765,1.459016,1.696994,1.578005,0.237978,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,4.000000,6.000000,5.000000,2.000000,1.052692,0.784668,29.696614,1.360713,15.818485,0.724811,8.309932,0.380765,3.754988,0.172055,42.150361,0.981406,3.306552,174.518703,177.825256,176.171980
sample6_22h.json,57,77,-1,0,0,37.283819,1.245678,0.351587,915.666667,0.325533,496.500000,1412.166667,954.333333,0.621896,88.805543,142.797960,115.801751,53.992418,0.724138,0.791132,0.870266,0.830699,0.079134,0.724138,1.034483,1.428571,1.231527,0.394089,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.510204,0.562233,12.529964,0.418635,29.206931,0.975824,18.536447,0.619315,13.797724,0.460991,81.584302,0.563409,63.055301,81.371144,144.426445,112.898795
sample6_22h.json,57,86,-1,0,1,27.271824,0.962331,0.258331,1047.360556,0.095458,364.806111,1412.166667,888.486389,0.534488,76.323781,142.797960,109.560870,66.474180,0.979112,0.786959,0.870266,0.828612,0.083306,0.979112,1.034483,1.056552,1.045517,0.022069,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.263333,0.783134,25.130769,0.886780,20.867368,0.736339,13.634985,0.481133,14.032016,0.495142,88.830673,0.910151,13.644583,138.216987,151.861570,145.039278
sample6_22h.json,57,87,-1,0,0,29.252620,1.057025,0.223612,1096.388889,0.342989,315.777778,1412.166667,863.972222,0.498057,71.121488,142.797960,106.959724,71.676473,0.991970,0.784494,0.870266,0.827380,0.085771,0.991970,1.034483,1.042857,1.038670,0.008374,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.286667,0.603702,12.133516,0.438437,24.558945,0.887422,14.083368,0.508894,15.324784,0.553752,75.438819,0.890786,10.681855,87.124546,97.806401,92.465474
sample6_22h.json,58,60,-1,0,0,20.787040,0.952819,0.540687,290.386667,0.327497,341.833333,632.220000,487.026667,0.730884,73.111893,100.032183,86.572038,26.920290,0.848290,0.793960,0.803615,0.798788,0.009655,0.848290,1.147059,1.352201,1.249630,0.205142,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,5.000000,7.000000,6.000000,2.000000,1.241860,0.620509,16.346933,0.749297,16.498633,0.756250,10.228601,0.468850,5.103240,0.233918,56.847804,0.880698,14.418976,106.441916,120.860892,113.651404
sample6_22h.json,58,74,-1,0,0,25.894612,1.079630,0.824080,111.220000,0.414492,521.000000,632.220000,576.610000,0.877664,87.794668,100.032183,93.913426,12.237515,0.792359,0.793960,0.849398,0.821679,0.055438,0.792359,1.071429,1.352201,1.211815,0.280773,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.285141,0.593933,15.811388,0.659228,22.078498,0.920524,12.886273,0.537270,0.932877,0.038895,87.974380,0.818316,23.806268,107.225025,131.031293,119.128159
sample6_22h.json,58,82,-1,0,0,28.622795,1.200968,0.802331,124.970000,0.363619,507.250000,632.220000,569.735000,0.870924,87.120467,100.032183,93.576325,12.911716,0.794315,0.793960,0.839830,0.816895,0.045870,0.794315,1.074074,1.352201,1.213138,0.278127,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,2.045977,0.564546,13.946326,0.585166,24.691196,1.036004,13.771268,0.577821,2.035863,0.085422,73.992878,0.525083,84.056518,92.935673,176.992191,134.963932
sample6_22h.json,58,126,-1,0,1,22.044931,0.883771,0.968466,19.936667,0.089990,612.283333,632.220000,622.251667,0.988706,100.032183,101.174848,100.603516,1.142665,0.743448,0.751653,0.793960,0.772806,0.042307,0.743448,1.005291,1.352201,1.178746,0.346910,1.000000,1.000000,1.000000,1.000000,0.000000,0.714286,5.000000,7.000000,6.000000,2.000000,1.534884,0.774132,29.536907,1.184121,19.288095,0.773251,10.949375,0.438955,0.656867,0.026333,77.402387,0.930632,9.549484,128.114602,137.664086,132.889344
sample6_22h.json,59,62,-1,0,0,37.299651,1.261618,0.850938,141.015333,0.451658,805.000000,946.015333,875.507667,0.914263,108.379066,118.542544,113.460805,10.163478,0.839530,0.845979,0.861222,0.853600,0.015243,0.839530,1.018868,1.213617,1.116243,0.194750,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,1.889101,0.531274,11.704700,0.395898,29.064818,0.983084,18.079534,0.611519,0.904225,0.030584,72.966075,0.586894,59.478593,84.500468,143.979061,114.239765
sample6_22h.json,59,67,-1,0,0,30.480362,1.081924,0.971981,22.555556,0.413873,782.444444,805.000000,793.722222,0.991043,108.379066,109.358576,108.868821,0.979510,0.744887,0.822163,0.861222,0.841692,0.039059,0.744887,1.018868,1.367816,1.193342,0.348948,1.000000,1.000000,1.000000,1.000000,0.000000,0.857143,6.000000,7.000000,6.500000,1.000000,1.275168,0.575202,15.755070,0.559238,23.351377,0.828875,14.940133,0.530312,0.813256,0.028867,74.317496,0.788760,25.723782,96.051443,121.775226,108.913335
sample6_22h.json,59,78,-1,0,0,24.672795,1.043587,0.444306,447.333333,0.394209,357.666667,805.000000,581.333333,0.700752,75.946824,108.379066,92.162945,32.432242,0.967280,0.779236,0.861222,0.820229,0.081985,0.967280,1.018868,1.053333,1.036101,0.034465,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,4.000000,6.000000,5.000000,2.000000,1.207407,0.631340,16.100380,0.680999,21.331020,0.902240,12.321379,0.521158,6.734915,0.284867,86.581939,0.924756,10.592869,130.187679,140.780548,135.484113
sample6_22h.json,59,80,-1,0,0,35.512024,1.035414,0.497579,812.833333,0.399670,805.000000,1617.833333,1211.416667,0.687649,108.379066,157.608161,132.993613,49.229096,0.842992,0.818439,0.861222,0.839830,0.042783,0.842992,1.018868,1.208633,1.113751,0.189765,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,6.000000,9.000000,7.500000,3.000000,1.321839,0.563421,16.763055,0.488756,28.925404,0.843370,17.714822,0.516506,8.612963,0.251126,80.777347,0.940823,5.578091,88.683808,94.261898,91.472853
sample6_22h.json,60,68,-1,0,0,21.166504,1.094871,0.839731,65.241667,0.627780,341.833333,407.075000,374.454167,0.857416,73.111893,85.270027,79.190960,12.158134,0.934066,0.703544,0.803615,0.753580,0.100071,0.934066,1.071429,1.147059,1.109244,0.075630,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.201754,0.490026,9.899495,0.512067,18.509220,0.957419,10.215928,0.528435,1.378127,0.071286,52.933862,0.626124,49.680218,83.198685,132.878904,108.038794
sample6_22h.json,60,74,-1,0,0,22.411900,1.084950,0.656110,179.166667,0.435387,341.833333,521.000000,431.416667,0.832760,73.111893,87.794668,80.453281,14.682775,0.934066,0.803615,0.849398,0.826507,0.045783,0.934066,1.071429,1.147059,1.109244,0.075630,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.645161,0.579886,12.083046,0.584935,17.513566,0.847824,10.855827,0.525526,3.574297,0.173030,58.221837,0.927446,8.457236,108.107815,116.565051,112.336433
sample6_22h.json,61,72,-1,0,0,30.433002,1.255761,0.511634,389.949444,0.406984,408.528333,798.477778,603.503056,0.720942,80.386556,111.502129,95.944342,31.115573,0.860662,0.794447,0.807061,0.800754,0.012614,0.860662,1.038532,1.206667,1.122599,0.168135,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.034921,0.570281,14.401582,0.594254,21.899759,0.903652,15.211311,0.627666,9.247145,0.381566,89.124430,0.696795,43.772581,100.593929,144.366510,122.480220
sample6_22h.json,61,81,-1,0,0,37.245772,1.444939,0.415898,573.751117,0.559514,408.528333,982.279450,695.403892,0.658483,80.386556,122.078381,101.232468,41.691825,0.934990,0.794447,0.828261,0.811354,0.033814,0.934990,1.206667,1.290567,1.248617,0.083900,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,2.136463,0.473307,5.151591,0.199854,26.512647,1.028550,17.877757,0.693562,11.729689,0.455050,69.556166,0.926883,7.957758,100.877482,108.835240,104.856361
sample6_22h.json,61,126,-1,0,0,30.081840,1.338266,0.667221,203.755000,0.880126,408.528333,612.283333,510.405833,0.794531,80.386556,101.174848,90.780702,20.788293,0.833114,0.751653,0.794447,0.773050,0.042795,0.833114,1.005291,1.206667,1.105979,0.201376,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.712821,0.409045,2.236068,0.099477,23.283333,1.035817,14.698625,0.653905,6.298779,0.280217,68.345748,0.698088,32.449411,75.030449,107.479860,91.255155
sample6_22h.json,62,76,-1,0,0,25.231934,0.958812,0.505789,467.530833,0.256210,478.484500,946.015333,712.249917,0.712414,84.451335,118.542544,101.496939,34.091208,0.977329,0.843072,0.845979,0.844526,0.002907,0.977329,1.213617,1.241770,1.227694,0.028152,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,1.209130,0.686592,20.762872,0.788988,20.378159,0.774369,12.415583,0.471792,7.023796,0.266904,63.084405,0.959292,4.883993,115.092854,119.976847,117.534850
sample6_22h.json,62,80,-1,0,0,39.419265,1.110720,0.584742,671.818000,0.187686,946.015333,1617.833333,1281.924333,0.752135,118.542544,157.608161,138.075352,39.065618,0.995893,0.818439,0.845979,0.832209,0.027540,0.995893,1.208633,1.213617,1.211125,0.004984,1.000000,1.000000,1.000000,1.000000,0.000000,0.666667,6.000000,9.000000,7.500000,3.000000,1.010913,0.641658,26.036299,0.733627,27.742745,0.781710,18.577948,0.523472,8.210971,0.231361,62.940529,0.915780,10.724300,116.612831,127.337131,121.974981
sample6_22h.json,65,71,-1,0,0,27.114797,1.146462,0.411425,488.779987,0.694472,341.666667,830.446654,586.056660,0.715502,82.088606,114.728704,98.408655,32.640099,0.798547,0.637157,0.792825,0.714991,0.155668,0.798547,1.165093,1.459016,1.312055,0.293924,0.994610,0.994610,1.000000,0.997305,0.005390,0.666667,4.000000,6.000000,5.000000,2.000000,1.338921,0.529294,15.000000,0.634227,23.708721,1.002447,11.344058,0.479647,7.102090,0.300289,52.505735,0.852835,18.729532,108.538981,127.268513,117.903747
sample6_22h.json,65,83,8,1,0,28.427920,0.993799,0.970767,24.276466,0.230779,806.170189,830.446654,818.308421,0.952143,109.238157,114.728704,111.983431,5.490547,0.918776,0.792825,0.848961,0.820893,0.056136,0.918776,1.070459,1.165093,1.117776,0.094633,0.994610,0.994610,1.000000,0.997305,0.005390,0.833333,5.000000,6.000000,5.500000,1.000000,1.181377,0.698251,26.172505,0.914953,24.216675,0.846580,14.210606,0.496782,1.069020,0.037371,87.828780,0.926393,12.305960,154.879074,167.185034,161.032054
sample6_22h.json,66,70,-1,0,1,22.736126,0.880863,0.206269,1000.277778,0.157658,259.944444,1260.222222,760.083333,0.503294,70.613106,140.301859,105.457483,69.688753,0.608215,0.655118,0.804508,0.729813,0.149389,0.608215,1.112903,1.829787,1.471345,0.716884,1.000000,1.000000,1.000000,1.000000,0.000000,0.444444,4.000000,9.000000,6.500000,5.000000,1.303030,0.725999,24.351591,0.943451,20.117560,0.779412,10.888200,0.421840,11.440633,0.443243,34.774370,0.892088,15.279317,126.310629,141.589946,133.950287
sample6_22h.json,66,71,-1,0,0,25.288983,0.936909,0.271116,918.555556,0.408823,341.666667,1260.222222,800.944444,0.585086,82.088606,140.301859,111.195233,58.213254,0.797369,0.637157,0.804508,0.720832,0.167350,0.797369,1.459016,1.829787,1.644402,0.370771,1.000000,1.000000,1.000000,1.000000,0.000000,0.444444,4.000000,9.000000,6.500000,5.000000,1.023810,0.600456,19.646883,0.727880,22.189889,0.822094,12.382667,0.458755,8.854693,0.328050,47.439875,0.912230,10.357677,107.651500,118.009177,112.830338
sample6_22h.json,66,83,-1,0,0,32.649640,1.022014,0.639705,454.052034,0.392180,806.170189,1260.222222,1033.196205,0.778594,109.238157,140.301859,124.770008,31.063702,0.585019,0.804508,0.848961,0.826734,0.044454,0.585019,1.070459,1.829787,1.450123,0.759328,1.000000,1.000000,1.000000,1.000000,0.000000,0.555556,5.000000,9.000000,7.000000,4.000000,1.091945,0.562416,17.333333,0.542576,27.144377,0.849686,15.337168,0.480091,3.006142,0.094100,45.598269,0.614962,48.044714,76.734386,124.779100,100.756743
sample6_22h.json,66,84,-1,0,0,22.150791,0.918845,0.128284,1098.555556,0.230210,161.666667,1260.222222,710.944444,0.389161,54.600073,140.301859,97.450966,85.701787,0.610807,0.681466,0.804508,0.742987,0.123042,0.610807,1.117647,1.829787,1.473717,0.712140,1.000000,1.000000,1.000000,1.000000,0.000000,0.444444,4.000000,9.000000,6.500000,5.000000,1.237410,0.638558,13.812233,0.572950,25.322515,1.050412,11.036287,0.457800,13.834361,0.573868,19.854929,0.397954,99.719437,65.914713,165.634150,115.774431
