feature_mode,model_name,n_features,chosen_threshold,selected_hyperparameters,hyperparameter_search_csv,train_cv_pr_auc,train_cv_roc_auc,train_cv_precision_after_matching,train_cv_recall_after_matching,train_cv_F1_after_matching,summary_json,test_precision_after_matching,test_recall_after_matching,test_F1_after_matching,test_TP,test_FP,test_FN,split_index,split_id,split_name,train_csv,test_csv,assignment_csv,train_rows,test_rows,total_rows,total_input_rows,excluded_exception_rows,exception_column,exception_positive_value,train_fraction,test_fraction,n_train_primordia,n_test_primordia,train_set,test_set,train_daughter_pairs,test_daughter_pairs,total_daughter_pairs,train_non_daughter_pairs,test_non_daughter_pairs,train_daughter_pair_frequency,test_daughter_pair_frequency,daughter_pair_frequency_difference
all,xgboost,49,0.1959798994974874,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_004/models/all/xgboost/hyperparameter_search_train_cv.csv,0.9342916759302016,0.9905765672916246,0.93848167539267,0.9348109517601044,0.9366427171783148,output/all_satisfying_primordia_splits/split_004/models/all/xgboost/training_summary.json,0.9560117302052786,0.9394812680115274,0.9476744186046512,326,15,21,3,split_004,split_004,output/all_satisfying_primordia_splits/split_004/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_004/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_004/primordium_assignment.csv,5311,2262,7573,7624,51,exception_label,1,0.7013072758484088,0.2986927241515912,9,3,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample7;sample9,sample2;sample6;sample8,767,347,1114,4544,1915,0.14441724722274524,0.15340406719717065,0.008986819974425408
all,lightgbm,49,0.2412060301507537,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_004/models/all/lightgbm/hyperparameter_search_train_cv.csv,0.9325423903003084,0.9903665391960632,0.952191235059761,0.9348109517601044,0.943421052631579,output/all_satisfying_primordia_splits/split_004/models/all/lightgbm/training_summary.json,0.9492537313432836,0.9164265129682996,0.932551319648094,318,17,29,3,split_004,split_004,output/all_satisfying_primordia_splits/split_004/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_004/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_004/primordium_assignment.csv,5311,2262,7573,7624,51,exception_label,1,0.7013072758484088,0.2986927241515912,9,3,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample7;sample9,sample2;sample6;sample8,767,347,1114,4544,1915,0.14441724722274524,0.15340406719717065,0.008986819974425408
selected4,lr,4,0.4422110552763819,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_004/models/selected4/lr/hyperparameter_search_train_cv.csv,0.9312967651688728,0.9900999871458214,0.9178082191780822,0.9608865710560626,0.9388535031847134,output/all_satisfying_primordia_splits/split_004/models/selected4/lr/training_summary.json,0.9241573033707864,0.9481268011527376,0.9359886201991464,329,27,18,3,split_004,split_004,output/all_satisfying_primordia_splits/split_004/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_004/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_004/primordium_assignment.csv,5311,2262,7573,7624,51,exception_label,1,0.7013072758484088,0.2986927241515912,9,3,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample7;sample9,sample2;sample6;sample8,767,347,1114,4544,1915,0.14441724722274524,0.15340406719717065,0.008986819974425408
selected4,svm,4,0.1457286432160804,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_004/models/selected4/svm/hyperparameter_search_train_cv.csv,0.9305651701063192,0.9900830586517804,0.9198998748435544,0.9582790091264668,0.9386973180076628,output/all_satisfying_primordia_splits/split_004/models/selected4/svm/training_summary.json,0.9378531073446328,0.956772334293948,0.9472182596291012,332,22,15,3,split_004,split_004,output/all_satisfying_primordia_splits/split_004/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_004/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_004/primordium_assignment.csv,5311,2262,7573,7624,51,exception_label,1,0.7013072758484088,0.2986927241515912,9,3,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample7;sample9,sample2;sample6;sample8,767,347,1114,4544,1915,0.14441724722274524,0.15340406719717065,0.008986819974425408
selected4,xgboost,4,0.1105527638190954,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_004/models/selected4/xgboost/hyperparameter_search_train_cv.csv,0.9028304289589874,0.9877870957819932,0.9116161616161615,0.9413298565840938,0.9262347658755612,output/all_satisfying_primordia_splits/split_004/models/selected4/xgboost/training_summary.json,0.92,0.9279538904899136,0.9239598278335724,322,28,25,3,split_004,split_004,output/all_satisfying_primordia_splits/split_004/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_004/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_004/primordium_assignment.csv,5311,2262,7573,7624,51,exception_label,1,0.7013072758484088,0.2986927241515912,9,3,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample7;sample9,sample2;sample6;sample8,767,347,1114,4544,1915,0.14441724722274524,0.15340406719717065,0.008986819974425408
selected4,lightgbm,4,0.0402010050251256,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_004/models/selected4/lightgbm/hyperparameter_search_train_cv.csv,0.8935976681789576,0.9859103283324456,0.9161290322580644,0.9256844850065188,0.9208819714656292,output/all_satisfying_primordia_splits/split_004/models/selected4/lightgbm/training_summary.json,0.9304347826086956,0.92507204610951,0.9277456647398844,321,24,26,3,split_004,split_004,output/all_satisfying_primordia_splits/split_004/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_004/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_004/primordium_assignment.csv,5311,2262,7573,7624,51,exception_label,1,0.7013072758484088,0.2986927241515912,9,3,sample1;sample10;sample11;sample12;sample3;sample4;sample5;sample7;sample9,sample2;sample6;sample8,767,347,1114,4544,1915,0.14441724722274524,0.15340406719717065,0.008986819974425408
all,lr,49,0.4472361809045226,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_005/models/all/lr/hyperparameter_search_train_cv.csv,0.9554441485346544,0.9929121276634962,0.9293820933165196,0.9596354166666666,0.9442664958360024,output/all_satisfying_primordia_splits/split_005/models/all/lr/training_summary.json,0.9323943661971832,0.9566473988439308,0.9443651925820256,331,24,15,4,split_005,split_005,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_005/primordium_assignment.csv,5289,2284,7573,7624,51,exception_label,1,0.6984022184075003,0.30159778159249967,7,5,sample1;sample10;sample2;sample3;sample4;sample8;sample9,sample11;sample12;sample5;sample6;sample7,768,346,1114,4521,1938,0.1452070334656835,0.15148861646234676,0.00628158299666326
all,svm,49,0.1658291457286432,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_005/models/all/svm/hyperparameter_search_train_cv.csv,0.9544309667309928,0.9927681237558064,0.9256926952141058,0.95703125,0.941101152368758,output/all_satisfying_primordia_splits/split_005/models/all/svm/training_summary.json,0.9355742296918768,0.9653179190751444,0.9502133712660028,334,23,12,4,split_005,split_005,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_005/primordium_assignment.csv,5289,2284,7573,7624,51,exception_label,1,0.6984022184075003,0.30159778159249967,7,5,sample1;sample10;sample2;sample3;sample4;sample8;sample9,sample11;sample12;sample5;sample6;sample7,768,346,1114,4521,1938,0.1452070334656835,0.15148861646234676,0.00628158299666326
all,xgboost,49,0.100502512562814,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_005/models/all/xgboost/hyperparameter_search_train_cv.csv,0.9452602166859044,0.9921663314255696,0.9285714285714286,0.9479166666666666,0.9381443298969072,output/all_satisfying_primordia_splits/split_005/models/all/xgboost/training_summary.json,0.9454022988505748,0.9508670520231214,0.9481268011527376,329,19,17,4,split_005,split_005,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_005/primordium_assignment.csv,5289,2284,7573,7624,51,exception_label,1,0.6984022184075003,0.30159778159249967,7,5,sample1;sample10;sample2;sample3;sample4;sample8;sample9,sample11;sample12;sample5;sample6;sample7,768,346,1114,4521,1938,0.1452070334656835,0.15148861646234676,0.00628158299666326
all,lightgbm,49,0.0552763819095477,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_005/models/all/lightgbm/hyperparameter_search_train_cv.csv,0.9494688188947712,0.992300399063629,0.9432258064516128,0.9518229166666666,0.94750486066105,output/all_satisfying_primordia_splits/split_005/models/all/lightgbm/training_summary.json,0.9501466275659824,0.9364161849710982,0.9432314410480348,324,17,22,4,split_005,split_005,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_005/primordium_assignment.csv,5289,2284,7573,7624,51,exception_label,1,0.6984022184075003,0.30159778159249967,7,5,sample1;sample10;sample2;sample3;sample4;sample8;sample9,sample11;sample12;sample5;sample6;sample7,768,346,1114,4521,1938,0.1452070334656835,0.15148861646234676,0.00628158299666326
selected4,lr,4,0.5226130653266332,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_005/models/selected4/lr/hyperparameter_search_train_cv.csv,0.9358007679532988,0.9907768377202684,0.9241466498103666,0.9518229166666666,0.937780628608082,output/all_satisfying_primordia_splits/split_005/models/selected4/lr/training_summary.json,0.9310344827586208,0.9364161849710982,0.9337175792507204,324,24,22,4,split_005,split_005,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_005/primordium_assignment.csv,5289,2284,7573,7624,51,exception_label,1,0.6984022184075003,0.30159778159249967,7,5,sample1;sample10;sample2;sample3;sample4;sample8;sample9,sample11;sample12;sample5;sample6;sample7,768,346,1114,4521,1938,0.1452070334656835,0.15148861646234676,0.00628158299666326
selected4,svm,4,0.1809045226130653,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_005/models/selected4/svm/hyperparameter_search_train_cv.csv,0.9349916439291004,0.9907414127589766,0.9216182048040455,0.94921875,0.9352148813341886,output/all_satisfying_primordia_splits/split_005/models/selected4/svm/training_summary.json,0.9452449567723344,0.9479768786127168,0.9466089466089468,328,19,18,4,split_005,split_005,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_005/primordium_assignment.csv,5289,2284,7573,7624,51,exception_label,1,0.6984022184075003,0.30159778159249967,7,5,sample1;sample10;sample2;sample3;sample4;sample8;sample9,sample11;sample12;sample5;sample6;sample7,768,346,1114,4521,1938,0.1452070334656835,0.15148861646234676,0.00628158299666326
selected4,xgboost,4,0.0402010050251256,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_005/models/selected4/xgboost/hyperparameter_search_train_cv.csv,0.9127434259823368,0.9881286058578486,0.8986402966625463,0.9466145833333334,0.922003804692454,output/all_satisfying_primordia_splits/split_005/models/selected4/xgboost/training_summary.json,0.9141274238227148,0.953757225433526,0.9335219236209334,330,31,16,4,split_005,split_005,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_005/primordium_assignment.csv,5289,2284,7573,7624,51,exception_label,1,0.6984022184075003,0.30159778159249967,7,5,sample1;sample10;sample2;sample3;sample4;sample8;sample9,sample11;sample12;sample5;sample6;sample7,768,346,1114,4521,1938,0.1452070334656835,0.15148861646234676,0.00628158299666326
selected4,lightgbm,4,0.0050251256281407,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_005/models/selected4/lightgbm/hyperparameter_search_train_cv.csv,0.9021515908223398,0.9859800675551132,0.8930348258706468,0.9348958333333334,0.9134860050890584,output/all_satisfying_primordia_splits/split_005/models/selected4/lightgbm/training_summary.json,0.9213483146067416,0.9479768786127168,0.9344729344729344,328,28,18,4,split_005,split_005,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_005/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_005/primordium_assignment.csv,5289,2284,7573,7624,51,exception_label,1,0.6984022184075003,0.30159778159249967,7,5,sample1;sample10;sample2;sample3;sample4;sample8;sample9,sample11;sample12;sample5;sample6;sample7,768,346,1114,4521,1938,0.1452070334656835,0.15148861646234676,0.00628158299666326
all,lr,49,0.5628140703517588,"{""lr_C"": 1.0}",output/all_satisfying_primordia_splits/split_006/models/all/lr/hyperparameter_search_train_cv.csv,0.9510016572108856,0.9924534156987284,0.9368556701030928,0.9540682414698164,0.9453836150845252,output/all_satisfying_primordia_splits/split_006/models/all/lr/training_summary.json,0.9517045454545454,0.9517045454545454,0.9517045454545454,335,17,17,5,split_006,split_006,output/all_satisfying_primordia_splits/split_006/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_006/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_006/primordium_assignment.csv,5287,2286,7573,7624,51,exception_label,1,0.6981381222765086,0.3018618777234914,7,5,sample1;sample10;sample3;sample4;sample5;sample6;sample8,sample11;sample12;sample2;sample7;sample9,762,352,1114,4525,1934,0.14412710421789293,0.15398075240594924,0.009853648188056313
all,svm,49,0.1708542713567839,"{""svm_C"": 1.0, ""svm_calib_method"": ""sigmoid""}",output/all_satisfying_primordia_splits/split_006/models/all/svm/hyperparameter_search_train_cv.csv,0.9521048839418524,0.9926024854627976,0.929757343550447,0.9553805774278216,0.9423948220064724,output/all_satisfying_primordia_splits/split_006/models/all/svm/training_summary.json,0.9491525423728814,0.9545454545454546,0.951841359773371,336,18,16,5,split_006,split_006,output/all_satisfying_primordia_splits/split_006/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_006/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_006/primordium_assignment.csv,5287,2286,7573,7624,51,exception_label,1,0.6981381222765086,0.3018618777234914,7,5,sample1;sample10;sample3;sample4;sample5;sample6;sample8,sample11;sample12;sample2;sample7;sample9,762,352,1114,4525,1934,0.14412710421789293,0.15398075240594924,0.009853648188056313
all,xgboost,49,0.050251256281407,"{""xgb_colsample_bytree"": 0.8, ""xgb_gamma"": 0.0, ""xgb_learning_rate"": 0.05, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 1.0, ""xgb_n_estimators"": 600, ""xgb_reg_alpha"": 0.0, ""xgb_reg_lambda"": 1.0, ""xgb_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_006/models/all/xgboost/hyperparameter_search_train_cv.csv,0.9409687124030796,0.9908071228665476,0.9231754161331626,0.9461942257217848,0.9345430978613092,output/all_satisfying_primordia_splits/split_006/models/all/xgboost/training_summary.json,0.9495798319327732,0.9630681818181818,0.9562764456981664,339,18,13,5,split_006,split_006,output/all_satisfying_primordia_splits/split_006/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_006/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_006/primordium_assignment.csv,5287,2286,7573,7624,51,exception_label,1,0.6981381222765086,0.3018618777234914,7,5,sample1;sample10;sample3;sample4;sample5;sample6;sample8,sample11;sample12;sample2;sample7;sample9,762,352,1114,4525,1934,0.14412710421789293,0.15398075240594924,0.009853648188056313
all,lightgbm,49,0.2562814070351759,"{""lgbm_colsample_bytree"": 0.8, ""lgbm_learning_rate"": 0.02, ""lgbm_max_depth"": -1, ""lgbm_min_child_samples"": 20, ""lgbm_n_estimators"": 1500, ""lgbm_num_leaves"": 63, ""lgbm_reg_alpha"": 0.0, ""lgbm_reg_lambda"": 1.0, ""lgbm_subsample"": 0.8}",output/all_satisfying_primordia_splits/split_006/models/all/lightgbm/hyperparameter_search_train_cv.csv,0.9359918945436102,0.9901953277939703,0.9476510067114094,0.926509186351706,0.9369608493696084,output/all_satisfying_primordia_splits/split_006/models/all/lightgbm/training_summary.json,0.967930029154519,0.9431818181818182,0.9553956834532374,332,11,20,5,split_006,split_006,output/all_satisfying_primordia_splits/split_006/neighbor_pairs_train.csv,output/all_satisfying_primordia_splits/split_006/neighbor_pairs_test.csv,output/all_satisfying_primordia_splits/split_006/primordium_assignment.csv,5287,2286,7573,7624,51,exception_label,1,0.6981381222765086,0.3018618777234914,7,5,sample1;sample10;sample3;sample4;sample5;sample6;sample8,sample11;sample12;sample2;sample7;sample9,762,352,1114,4525,1934,0.14412710421789293,0.15398075240594924,0.009853648188056313
