filename,cell_1_id,cell_2_id,cell_1_centroid_x,cell_1_centroid_y,cell_2_centroid_x,cell_2_centroid_y,division_timing,observed_division,estimated_division,distance,distance_normalized,area_ratio,area_diff,convex_deficiency,area_min,area_max,area_mean,perimeter_ratio,perimeter_min,perimeter_max,perimeter_mean,perimeter_diff,aspect_ratio,compactness_min,compactness_max,compactness_mean,compactness_diff,elongation_ratio,elongation_min,elongation_max,elongation_mean,elongation_diff,solidity_ratio,solidity_min,solidity_max,solidity_mean,solidity_diff,vertex_count_ratio,vertex_count_min,vertex_count_max,vertex_count_mean,vertex_count_diff,union_aspect_ratio,union_circularity,shared_edge_length,shared_edge_length_normalized,shared_edge_vertex_distance,shared_edge_vertex_distance_normalized,centroid_shared_edge_distance,centroid_shared_edge_distance_normalized,union_centroid_edge_distance,union_centroid_edge_distance_normalized,union_axis_shared_edge_angle,junction_angle_ratio,junction_angle_diff,junction_angle_min,junction_angle_max,junction_angle_mean
4d-WT-9-polygonal-network.json,11,15,560.515102,200.649714,608.326030,218.564484,-1,0,0,51.057064,1.169119,0.533953,1186.944444,0.531506,1359.888889,2546.833333,1953.361111,0.767262,148.162731,193.105707,170.634219,44.942976,0.815789,0.778458,0.858263,0.818360,0.079804,0.815789,1.087719,1.333333,1.210526,0.245614,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.290179,0.566823,23.485220,0.537771,43.231108,0.989918,24.767940,0.567143,13.893617,0.318140,70.944430,0.977460,2.818103,122.208879,125.026982,123.617930
4d-WT-9-polygonal-network.json,11,17,560.515102,200.649714,526.100184,228.871209,-1,0,0,44.506622,1.037077,0.491067,1296.166667,0.399210,1250.666667,2546.833333,1898.750000,0.707640,136.649386,193.105707,164.877547,56.456321,0.946565,0.841659,0.858263,0.849961,0.016604,0.946565,1.087719,1.149123,1.118421,0.061404,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.033058,0.599878,23.853721,0.555830,36.793447,0.857347,22.117678,0.515378,11.270529,0.262622,88.799417,0.833802,18.943997,95.040706,113.984703,104.512704
4d-WT-9-polygonal-network.json,11,21,560.515102,200.649714,569.133600,254.957973,-1,0,0,54.987867,1.026903,0.794203,659.944444,0.148081,2546.833333,3206.777778,2876.805556,0.896003,193.105707,215.519047,204.312377,22.413340,0.966261,0.858263,0.867576,0.862919,0.009313,0.966261,1.051020,1.087719,1.069370,0.036699,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,6.000000,6.000000,0.000000,1.666667,0.692316,42.730421,0.797994,40.404841,0.754564,27.348926,0.510743,5.439463,0.101582,82.668298,0.932005,9.201297,126.121674,135.322972,130.722323
4d-WT-9-polygonal-network.json,12,13,369.546168,199.231302,433.648820,222.429614,-1,0,0,68.171194,1.383842,0.479274,1765.000000,0.426273,1624.500000,3389.500000,2507.000000,0.755287,171.641492,227.253191,199.447342,55.611699,0.890123,0.692923,0.824756,0.758840,0.131833,0.890123,1.013453,1.138554,1.076004,0.125101,0.976051,0.976051,1.000000,0.988026,0.023949,0.555556,5.000000,9.000000,7.000000,4.000000,1.432727,0.464174,15.231546,0.309193,50.141156,1.017841,34.028948,0.690771,14.693286,0.298267,88.988865,0.797937,19.556812,77.228757,96.785569,87.007163
4d-WT-9-polygonal-network.json,12,16,369.546168,199.231302,343.461136,230.103959,-1,0,1,40.417198,0.864658,0.574366,1203.834000,0.035999,1624.500000,2828.334000,2226.417000,0.805251,171.641492,213.152806,192.397149,41.511314,0.836769,0.692923,0.782273,0.737598,0.089350,0.836769,1.138554,1.360656,1.249605,0.222102,1.000000,1.000000,1.000000,1.000000,0.000000,0.833333,5.000000,6.000000,5.500000,1.000000,1.075472,0.776560,58.180753,1.244679,36.056096,0.771359,19.807980,0.423758,11.258235,0.240851,57.346202,0.951671,8.651990,170.372264,179.024254,174.698259
4d-WT-9-polygonal-network.json,12,20,369.546168,199.231302,389.503549,261.699299,-1,0,0,65.578561,1.290975,0.432450,2132.000000,0.661401,1624.500000,3756.500000,2690.500000,0.725115,171.641492,236.709334,204.175413,65.067842,0.945869,0.692923,0.842486,0.767704,0.149563,0.945869,1.076923,1.138554,1.107739,0.061631,0.999069,0.999069,1.000000,0.999535,0.000931,0.833333,5.000000,6.000000,5.500000,1.000000,1.365248,0.438414,7.810250,0.153752,54.571655,1.074294,34.263664,0.674512,10.106649,0.198959,70.160300,0.613350,42.612795,67.597474,110.210269,88.903872
4d-WT-9-polygonal-network.json,13,18,433.648820,222.429614,493.042450,230.631085,-1,0,0,59.957213,1.296848,0.346020,2216.666667,0.559947,1172.833333,3389.500000,2281.166667,0.615496,139.873323,227.253191,183.563257,87.379868,0.912108,0.753315,0.824756,0.789035,0.071441,0.912108,1.013453,1.111111,1.062282,0.097658,0.976051,0.976051,1.000000,0.988026,0.023949,0.555556,5.000000,9.000000,7.000000,4.000000,1.557522,0.485095,11.671428,0.252448,47.959286,1.037338,29.581382,0.639832,19.747388,0.427127,69.517570,0.936281,6.196664,91.053323,97.249988,94.151655
4d-WT-9-polygonal-network.json,13,20,433.648820,222.429614,389.503549,261.699299,-1,0,0,59.083950,0.988772,0.902303,367.000000,0.269708,3389.500000,3756.500000,3573.000000,0.960052,227.253191,236.709334,231.981263,9.456143,0.941063,0.824756,0.842486,0.833621,0.017730,0.941063,1.013453,1.076923,1.045188,0.063470,0.976960,0.976051,0.999069,0.987560,0.023018,0.666667,6.000000,9.000000,7.500000,3.000000,1.083333,0.684883,50.931326,0.852338,41.814321,0.699764,29.432405,0.492553,5.442717,0.091084,80.754629,0.659624,52.078885,100.925277,153.004162,126.964719
4d-WT-9-polygonal-network.json,13,22,433.648820,222.429614,471.580278,269.127792,-1,0,0,60.162408,1.099077,0.775172,762.055556,0.366871,2627.444444,3389.500000,3008.472222,0.881457,200.313886,227.253191,213.783539,26.939306,0.754198,0.822851,0.824756,0.823804,0.001905,0.754198,1.013453,1.343750,1.178601,0.330297,0.976423,0.976051,0.999620,0.987835,0.023568,0.666667,6.000000,9.000000,7.500000,3.000000,1.108974,0.622558,39.533390,0.722216,45.175627,0.825291,29.169685,0.532887,7.339659,0.134085,75.314674,0.991490,1.093156,127.356531,128.449688,127.903110
4d-WT-9-polygonal-network.json,13,27,433.648820,222.429614,431.251290,288.570870,-1,0,0,66.184696,1.297766,0.565439,1472.944444,0.771781,1916.555556,3389.500000,2653.027778,0.763433,173.492526,227.253191,200.372859,53.760665,0.902693,0.800147,0.824756,0.812451,0.024609,0.902693,1.013453,1.122699,1.068076,0.109246,0.976051,0.976051,1.000000,0.988026,0.023949,0.666667,6.000000,9.000000,7.500000,3.000000,1.748879,0.485427,15.062831,0.295356,53.961872,1.058098,31.625125,0.620113,8.868546,0.173897,65.353158,0.753003,32.020845,97.619886,129.640731,113.630309
